"Name","Round","GPU Type","GPU Count","GitHub","Commit","Description","Hostname","End Time","Updated","Job Type","ID","Group","State","Notes","User","Tags","Created","Runtime","Sweep","adversarial_args.attack_env.attack","adversarial_args.attack_env.noise_type","adversarial_args.attack_env.poisoned_node_percent","adversarial_args.attack_env.poisoned_ratio","adversarial_args.attack_env.poisoned_sample_percent","adversarial_args.attack_env.targeted","adversarial_args.attacks","adversarial_args.is_iid","adversarial_args.noise_type","adversarial_args.poisoned_node_percent","adversarial_args.poisoned_ratio","adversarial_args.poisoned_sample_percent","adversarial_args.target_changed_label","adversarial_args.target_label","adversarial_args.targeted","aggregator_args.algorithm","aggregator_args.sentinel_loss_threshold","aggregator_args.sentinelglobal_active_round","attack_env.attack","attack_env.noise_type","attack_env.poisoned_node_percent","attack_env.poisoned_ratio","attack_env.poisoned_sample_percent","attack_env.targeted","data_args.dataset","data_args.is_iid","model_args.model","network_args","Test/ASR-backdoor","Test/ASR-targeted","Test/Accuracy","Test/F1Score","Test/Loss","Test/Precision","Test/Recall","TestEpoch/Accuracy","TestEpoch/F1Score","TestEpoch/Precision","TestEpoch/Recall","Train/Accuracy","Train/F1Score","Train/Loss","Train/Precision","Train/Recall","TrainEpoch/Accuracy","TrainEpoch/F1Score","TrainEpoch/Precision","TrainEpoch/Recall","Validation/Accuracy","Validation/F1Score","Validation/Loss","Validation/Precision","Validation/Recall","ValidationEpoch/Accuracy","ValidationEpoch/F1Score","ValidationEpoch/Precision","ValidationEpoch/Recall"
"participant_1","10","NVIDIA GeForce RTX 3080","2","","","","37d9016c9377","2023-07-12T14:53:55.000Z","2023-07-13T07:16:57.000Z","","ycxtpbhd","CIFAR10_1_simplemobilenet_FedAvg_fully_LabelFlipping_1_N50-S100_R0_salt_20230712_164304","finished","-","janousy","","2023-07-12T14:43:19.000Z","636","","Label Flipping","salt","50","0","100","true","No Attack","true","salt","50","0","0","7","3","true","FedAvg","0.5","5","Label Flipping","salt","50","0","100","true","CIFAR10","true","simplemobilenet","192.168.50.3:46631","0","0.3829787234042553","0.7153071761131287","0.6754956245422363","1.1751830577850342","0.680878221988678","0.7153071761131287","0.7584624290466309","0.7234137654304504","0.6975011825561523","0.7584624290466309","0.8683333992958069","0.8208225965499878","0.6118879914283752","0.8316666483879089","0.8683333992958069","0.817447304725647","0.8174030780792236","0.8176015615463257","0.817447304725647","0.7566984295845032","0.7220659255981445","0.6728182435035706","0.7453783750534058","0.7566984295845032","0.7744529247283936","0.773889422416687","0.7801960706710815","0.7744529247283936"
"participant_8","10","NVIDIA GeForce RTX 3080","2","","","","2ea79650c33a","2023-07-12T14:53:58.000Z","2023-07-13T07:16:57.000Z","","r97s27ug","CIFAR10_1_simplemobilenet_FedAvg_fully_LabelFlipping_1_N50-S100_R0_salt_20230712_164304","finished","-","janousy","","2023-07-12T14:43:19.000Z","639","","Label Flipping","salt","50","0","100","true","Label Flipping","true","salt","50","0","1","7","3","true","FedAvg","0.5","5","Label Flipping","salt","50","0","100","true","CIFAR10","true","simplemobilenet","192.168.50.10:46638","0","0.20909090909090908","0.7404467463493347","0.6845414042472839","1.313560962677002","0.6752020716667175","0.7404467463493347","0.7583023309707642","0.7156036496162415","0.6819345355033875","0.7583023309707642","0.7291666865348816","0.7232142686843872","0.4998722076416016","0.7291666865348816","0.7291666865348816","0.7501021027565002","0.7513859868049622","0.7529157400131226","0.7501021027565002","0.6645159125328064","0.6394136548042297","0.6917906999588013","0.6654403805732727","0.6645159125328064","0.6879360675811768","0.6831355094909668","0.6928170919418335","0.6879360675811768"
"participant_4","10","NVIDIA GeForce RTX 3080","2","","","","7347ecc02150","2023-07-12T14:54:00.000Z","2023-07-13T07:16:57.000Z","","pyn8222k","CIFAR10_1_simplemobilenet_FedAvg_fully_LabelFlipping_1_N50-S100_R0_salt_20230712_164304","finished","-","janousy","","2023-07-12T14:43:19.000Z","641","","Label Flipping","salt","50","0","100","true","Label Flipping","true","salt","50","0","1","7","3","true","FedAvg","0.5","5","Label Flipping","salt","50","0","100","true","CIFAR10","true","simplemobilenet","192.168.50.6:46634","0","0.3113207547169811","0.7588838338851929","0.7008794546127319","1.2729463577270508","0.6937341094017029","0.7588838338851929","0.7668092250823975","0.7249411940574646","0.6904165744781494","0.7668092250823975","0.8083333969116211","0.8071428537368774","0.31549015641212463","0.8333333730697632","0.8083333969116211","0.7422727942466736","0.7439190745353699","0.7459588050842285","0.7422727942466736","0.6703193783760071","0.6506571173667908","0.619076132774353","0.6633687615394592","0.6703193783760071","0.7001954913139343","0.6993293166160583","0.7023675441741943","0.7001954913139343"
"participant_5","10","NVIDIA GeForce RTX 3080","2","","","","ee036c9b9598","2023-07-12T14:53:58.000Z","2023-07-13T07:16:57.000Z","","pa2u8suh","CIFAR10_1_simplemobilenet_FedAvg_fully_LabelFlipping_1_N50-S100_R0_salt_20230712_164304","finished","-","janousy","","2023-07-12T14:43:19.000Z","639","","Label Flipping","salt","50","0","100","true","Label Flipping","true","salt","50","0","1","7","3","true","FedAvg","0.5","5","Label Flipping","salt","50","0","100","true","CIFAR10","true","simplemobilenet","192.168.50.7:46635","0","0.2692307692307692","0.7503251433372498","0.6933828592300415","1.2741979360580444","0.686164915561676","0.7503251433372498","0.7618037462234497","0.7245222330093384","0.6944799423217773","0.7618037462234497","0.6516667008399963","0.645476222038269","0.6152337193489075","0.6850000023841858","0.6516667008399963","0.7540484666824341","0.7558122873306274","0.758121132850647","0.7540484666824341","0.6230899095535278","0.6022675633430481","0.8035413026809692","0.6273676156997681","0.6230899095535278","0.6632373332977295","0.6614236831665039","0.673690676689148","0.6632373332977295"
"participant_3","10","NVIDIA GeForce RTX 3080","2","","","","9e69c07ee8d2","2023-07-12T14:54:02.000Z","2023-07-13T07:16:57.000Z","","mj3y9xl5","CIFAR10_1_simplemobilenet_FedAvg_fully_LabelFlipping_1_N50-S100_R0_salt_20230712_164304","finished","-","janousy","","2023-07-12T14:43:18.000Z","644","","Label Flipping","salt","50","0","100","true","Label Flipping","true","salt","50","0","1","7","3","true","FedAvg","0.5","5","Label Flipping","salt","50","0","100","true","CIFAR10","true","simplemobilenet","192.168.50.5:46633","0","0.22340425531914893","0.7323194742202759","0.6817713975906372","1.2240358591079712","0.677521824836731","0.7323194742202759","0.7478068470954895","0.7117854952812195","0.6839609146118164","0.7478068470954895","0.7166666984558105","0.7283516526222229","0.28564023971557617","0.7625000476837158","0.7166666984558105","0.7510029077529907","0.7531493902206421","0.7558598518371582","0.7510029077529907","0.6395424008369446","0.6206287145614624","0.7221300601959229","0.654193103313446","0.6395424008369446","0.6547102928161621","0.6623899340629578","0.6837073564529419","0.6547102928161621"
"participant_2","10","NVIDIA GeForce RTX 3080","2","","","","49e4872daaa1","2023-07-12T14:53:54.000Z","2023-07-13T07:16:57.000Z","","xuy17s2q","CIFAR10_1_simplemobilenet_FedAvg_fully_LabelFlipping_1_N50-S100_R0_salt_20230712_164304","finished","-","janousy","","2023-07-12T14:43:17.000Z","637","","Label Flipping","salt","50","0","100","true","Label Flipping","true","salt","50","0","1","7","3","true","FedAvg","0.5","5","Label Flipping","salt","50","0","100","true","CIFAR10","true","simplemobilenet","192.168.50.4:46632","0","0.28125","0.7333704233169556","0.6794819831848145","1.226300597190857","0.6767739057540894","0.7333704233169556","0.7528156042098999","0.7154330015182495","0.6883634328842163","0.7528156042098999","0.7133333683013916","0.7210317850112915","0.46023043990135193","0.735714316368103","0.7133333683013916","0.7449212074279785","0.7459458708763123","0.747229814529419","0.7449212074279785","0.6515370011329651","0.6314793229103088","0.7090389728546143","0.6743465662002563","0.6515370011329651","0.6613999605178833","0.6731916666030884","0.7060749530792236","0.6613999605178833"
"participant_6","10","NVIDIA GeForce RTX 3080","2","","","","2b9909f92224","2023-07-12T14:54:01.000Z","2023-07-13T07:16:57.000Z","","v4f8phv5","CIFAR10_1_simplemobilenet_FedAvg_fully_LabelFlipping_1_N50-S100_R0_salt_20230712_164304","finished","-","janousy","","2023-07-12T14:43:17.000Z","644","","Label Flipping","salt","50","0","100","true","No Attack","true","salt","50","0","0","7","3","true","FedAvg","0.5","5","Label Flipping","salt","50","0","100","true","CIFAR10","true","simplemobilenet","192.168.50.8:46636","0","0.19791666666666663","0.7283678650856018","0.6804646849632263","1.196282982826233","0.6746249794960022","0.7283678650856018","0.7547075748443604","0.7174325585365295","0.6904371976852417","0.7547075748443604","0.8608332872390747","0.7975757718086243","0.7028204202651978","0.8166667222976685","0.8608332872390747","0.8134393692016602","0.8134760856628418","0.8135769367218018","0.8134393692016602","0.7641746997833252","0.738983154296875","0.6941534280776978","0.7756667733192444","0.7641746997833252","0.7736963033676147","0.7724920511245728","0.7817169427871704","0.7736963033676147"
"participant_0","10","NVIDIA GeForce RTX 3080","2","","","","57e66e457a44","2023-07-12T14:42:54.000Z","2023-07-13T07:16:59.000Z","","ka683at0","CIFAR10_1_simplemobilenet_FedAvg_fully_LabelFlipping_1_N80-S30_R0_salt_20230712_163148","finished","-","janousy","","2023-07-12T14:32:58.000Z","596","","Label Flipping","salt","80","0","30","true","No Attack","true","salt","80","0","0","7","3","true","FedAvg","0.5","5","Label Flipping","salt","80","0","30","true","CIFAR10","true","simplemobilenet","192.168.50.2:46620","0","0.4455445544554455","0.7152611613273621","0.6610243320465088","2.7376549243927","0.6557751297950745","0.7152611613273621","0.7355570793151855","0.6978727579116821","0.6750016212463379","0.7355570793151855","0.8166667222976685","0.8001082539558411","0.39213117957115173","0.8149999976158142","0.8166667222976685","0.8049062490463257","0.8051580786705017","0.8056063652038574","0.8049062490463257","0.7266508936882019","0.6962491273880005","0.8013800382614136","0.7348412871360779","0.7266508936882019","0.741321861743927","0.7328254580497742","0.7615469694137573","0.741321861743927"
"participant_1","10","NVIDIA GeForce RTX 3080","2","","","","e9ee1e1d0f53","2023-07-12T14:42:53.000Z","2023-07-13T07:16:59.000Z","","z4syi0ik","CIFAR10_1_simplemobilenet_FedAvg_fully_LabelFlipping_1_N80-S30_R0_salt_20230712_163148","finished","-","janousy","","2023-07-12T14:32:02.000Z","651","","Label Flipping","salt","80","0","30","true","Label Flipping","true","salt","80","0","0.3","7","3","true","FedAvg","0.5","5","Label Flipping","salt","80","0","30","true","CIFAR10","true","simplemobilenet","192.168.50.3:46621","0","0.425531914893617","0.7281990051269531","0.6859729290008545","2.561514377593994","0.6887493133544922","0.7281990051269531","0.7681920528411865","0.733005940914154","0.7074490189552307","0.7681920528411865","0.8600000143051147","0.8550000190734863","0.3813272714614868","0.8666666746139526","0.8600000143051147","0.7411306500434875","0.7431327104568481","0.7458412051200867","0.7411306500434875","0.6307222843170166","0.609696626663208","0.7366613745689392","0.6383305191993713","0.6307222843170166","0.6727146506309509","0.6697898507118225","0.6829626560211182","0.6727146506309509"
"participant_3","10","NVIDIA GeForce RTX 3080","2","","","","7fef3228a413","2023-07-12T14:42:52.000Z","2023-07-13T07:16:59.000Z","","sr1unlno","CIFAR10_1_simplemobilenet_FedAvg_fully_LabelFlipping_1_N80-S30_R0_salt_20230712_163148","finished","-","janousy","","2023-07-12T14:32:02.000Z","650","","Label Flipping","salt","80","0","30","true","Label Flipping","true","salt","80","0","0.3","7","3","true","FedAvg","0.5","5","Label Flipping","salt","80","0","30","true","CIFAR10","true","simplemobilenet","192.168.50.5:46623","0","0.43617021276595747","0.7131875157356262","0.6614583134651184","2.605707883834839","0.6586694121360779","0.7131875157356262","0.7311362624168396","0.6966195106506348","0.6739464998245239","0.7311362624168396","0.7930952310562134","0.7751082181930542","0.4863311350345611","0.7833333015441895","0.7930952310562134","0.7383174896240234","0.7410608530044556","0.7449287176132202","0.7383174896240234","0.6576297283172607","0.6375413537025452","0.7144595384597778","0.6585208773612976","0.6576297283172607","0.6982673406600952","0.6990734934806824","0.703359842300415","0.6982673406600952"
"participant_8","10","NVIDIA GeForce RTX 3080","2","","","","0d7b7bc90630","2023-07-12T14:42:56.000Z","2023-07-13T07:16:59.000Z","","e56kakp5","CIFAR10_1_simplemobilenet_FedAvg_fully_LabelFlipping_1_N80-S30_R0_salt_20230712_163148","finished","-","janousy","","2023-07-12T14:32:02.000Z","654","","Label Flipping","salt","80","0","30","true","Label Flipping","true","salt","80","0","0.3","7","3","true","FedAvg","0.5","5","Label Flipping","salt","80","0","30","true","CIFAR10","true","simplemobilenet","192.168.50.10:46628","0","0.4","0.7339234948158264","0.6789225339889526","2.9621949195861816","0.6717036962509155","0.7339234948158264","0.7495476603507996","0.7109193801879883","0.6841384768486023","0.7495476603507996","0.6113636493682861","0.5506519079208374","0.9682067632675172","0.56166672706604","0.6113636493682861","0.7431430816650391","0.7450358867645264","0.7474959492683411","0.7431430816650391","0.6907829642295837","0.6695114374160767","0.6910512447357178","0.6956455111503601","0.6907829642295837","0.699784517288208","0.6930023431777954","0.6890075206756592","0.699784517288208"
"participant_7","10","NVIDIA GeForce RTX 3080","2","","","","8eb6b822b73d","2023-07-12T14:42:44.000Z","2023-07-13T07:16:59.000Z","","s364s09k","CIFAR10_1_simplemobilenet_FedAvg_fully_LabelFlipping_1_N80-S30_R0_salt_20230712_163148","finished","-","janousy","","2023-07-12T14:32:01.000Z","643","","Label Flipping","salt","80","0","30","true","Label Flipping","true","salt","80","0","0.3","7","3","true","FedAvg","0.5","5","Label Flipping","salt","80","0","30","true","CIFAR10","true","simplemobilenet","192.168.50.9:46627","0","0.4077669902912621","0.74302738904953","0.6770311594009399","2.785675048828125","0.6684203147888184","0.74302738904953","0.7508277893066406","0.7098307609558105","0.6807782053947449","0.7508277893066406","0.7583333253860474","0.7621789574623108","0.3919401466846466","0.8033332824707031","0.7583333253860474","0.7272146940231323","0.7298970818519592","0.7332505583763123","0.7272146940231323","0.6726189851760864","0.6565872430801392","0.6579582691192627","0.6927323937416077","0.6726189851760864","0.7008014917373657","0.7099382877349854","0.7379348278045654","0.7008014917373657"
"participant_5","10","NVIDIA GeForce RTX 3080","2","","","","0d66e76a575f","2023-07-12T14:42:46.000Z","2023-07-13T07:16:59.000Z","","i1uo6pc3","CIFAR10_1_simplemobilenet_FedAvg_fully_LabelFlipping_1_N80-S30_R0_salt_20230712_163148","finished","-","janousy","","2023-07-12T14:32:01.000Z","645","","Label Flipping","salt","80","0","30","true","Label Flipping","true","salt","80","0","0.3","7","3","true","FedAvg","0.5","5","Label Flipping","salt","80","0","30","true","CIFAR10","true","simplemobilenet","192.168.50.7:46625","0","0.4615384615384616","0.7551793456077576","0.7029157876968384","2.751420736312866","0.6939632296562195","0.7551793456077576","0.7653959393501282","0.7305256128311157","0.7018681764602661","0.7653959393501282","0.7599999904632568","0.7438095808029175","0.32137441635131836","0.7583333253860474","0.7599999904632568","0.7583797574043274","0.7598301768302917","0.7616381645202637","0.7583797574043274","0.7187936902046204","0.7000200152397156","0.5289483070373535","0.7264335751533508","0.7187936902046204","0.7314539551734924","0.7374846935272217","0.7529981732368469","0.7314539551734924"
"participant_4","10","NVIDIA GeForce RTX 3080","2","","","","9030c3f724d7","2023-07-12T14:42:52.000Z","2023-07-13T07:16:59.000Z","","bzwlaahm","CIFAR10_1_simplemobilenet_FedAvg_fully_LabelFlipping_1_N80-S30_R0_salt_20230712_163148","finished","-","janousy","","2023-07-12T14:32:01.000Z","651","","Label Flipping","salt","80","0","30","true","Label Flipping","true","salt","80","0","0.3","7","3","true","FedAvg","0.5","5","Label Flipping","salt","80","0","30","true","CIFAR10","true","simplemobilenet","192.168.50.6:46624","0","0.5188679245283019","0.7452099919319153","0.6830724477767944","2.819593906402588","0.6774680018424988","0.7452099919319153","0.7503381371498108","0.7124064564704895","0.6860274076461792","0.7503381371498108","0.7416666746139526","0.7126082181930542","0.6406420469284058","0.7661111354827881","0.7416666746139526","0.7316327691078186","0.7328917384147644","0.7348998785018921","0.7316327691078186","0.6529814600944519","0.6401182413101196","0.6288323998451233","0.6709725856781006","0.6529814600944519","0.688884973526001","0.6963562965393066","0.713862419128418","0.688884973526001"
"participant_2","10","NVIDIA GeForce RTX 3080","2","","","","81ab802baa3c","2023-07-12T14:42:57.000Z","2023-07-13T07:16:59.000Z","","6s70lf7r","CIFAR10_1_simplemobilenet_FedAvg_fully_LabelFlipping_1_N80-S30_R0_salt_20230712_163148","finished","-","janousy","","2023-07-12T14:32:01.000Z","656","","Label Flipping","salt","80","0","30","true","Label Flipping","true","salt","80","0","0.3","7","3","true","FedAvg","0.5","5","Label Flipping","salt","80","0","30","true","CIFAR10","true","simplemobilenet","192.168.50.4:46622","0","0.4479166666666667","0.7073540687561035","0.6622995734214783","2.713024854660034","0.6715485453605652","0.7073540687561035","0.7278978824615479","0.693703293800354","0.673377275466919","0.7278978824615479","0.6549999713897705","0.6667748689651489","0.6724949479103088","0.6916667222976685","0.6549999713897705","0.7395752668380737","0.7411892414093018","0.7429919838905334","0.7395752668380737","0.6738374829292297","0.6384637951850891","0.6421641707420349","0.6652777791023254","0.6738374829292297","0.6761915683746338","0.6708508133888245","0.6741303205490112","0.6761915683746338"
"participant_9","10","NVIDIA GeForce RTX 3080","2","","","","ed99925f0caf","2023-07-12T14:42:54.000Z","2023-07-13T07:16:59.000Z","","mbw8gjf9","CIFAR10_1_simplemobilenet_FedAvg_fully_LabelFlipping_1_N80-S30_R0_salt_20230712_163148","finished","-","janousy","","2023-07-12T14:32:00.000Z","654","","Label Flipping","salt","80","0","30","true","Label Flipping","true","salt","80","0","0.3","7","3","true","FedAvg","0.5","5","Label Flipping","salt","80","0","30","true","CIFAR10","true","simplemobilenet","192.168.50.11:46629","0","0.42857142857142855","0.7153814435005188","0.667014479637146","2.316455364227295","0.6620827317237854","0.7153814435005188","0.7411422729492188","0.7090776562690735","0.6889039278030396","0.7411422729492188","0.7599999904632568","0.7439393997192383","0.405009388923645","0.7799999713897705","0.7599999904632568","0.7506643533706665","0.7533532977104187","0.7568531036376953","0.7506643533706665","0.7092275619506836","0.6908726096153259","0.594867467880249","0.7166786789894104","0.7092275619506836","0.7232098579406738","0.7201230525970459","0.7267529964447021","0.7232098579406738"
"participant_6","10","NVIDIA GeForce RTX 3080","2","","","","cf68dd5cf1aa","2023-07-12T14:42:52.000Z","2023-07-13T07:16:59.000Z","","9fahf6y8","CIFAR10_1_simplemobilenet_FedAvg_fully_LabelFlipping_1_N80-S30_R0_salt_20230712_163148","finished","-","janousy","","2023-07-12T14:32:00.000Z","652","","Label Flipping","salt","80","0","30","true","No Attack","true","salt","80","0","0","7","3","true","FedAvg","0.5","5","Label Flipping","salt","80","0","30","true","CIFAR10","true","simplemobilenet","192.168.50.8:46626","0","0.3958333333333333","0.7297120690345764","0.677092432975769","2.606088399887085","0.6711827516555786","0.7297120690345764","0.7493610382080078","0.7120838165283203","0.6885652542114258","0.7493610382080078","0.7933333516120911","0.7607143521308899","0.36503443121910095","0.7583333253860474","0.7933333516120911","0.8029292821884155","0.8026876449584961","0.8028706312179565","0.8029292821884155","0.6700423359870911","0.6547421216964722","0.8509162068367004","0.6906269788742065","0.6700423359870911","0.7113142609596252","0.7159720063209534","0.7397292852401733","0.7113142609596252"
"participant_0","10","NVIDIA GeForce RTX 3080","2","","","","384702fb40a6","2023-07-12T14:31:22.000Z","2023-07-13T07:16:59.000Z","","o7gwh4bx","CIFAR10_1_simplemobilenet_FedAvg_fully_LabelFlipping_1_N80-S50_R0_salt_20230712_162031","finished","-","janousy","","2023-07-12T14:21:41.000Z","581","","Label Flipping","salt","80","0","50","true","No Attack","true","salt","80","0","0","7","3","true","FedAvg","0.5","5","Label Flipping","salt","80","0","50","true","CIFAR10","true","simplemobilenet","192.168.50.2:46610","0","0.5148514851485149","0.7468817234039307","0.6919458508491516","2.7632365226745605","0.6833385229110718","0.7468817234039307","0.7561030387878418","0.7196013331413269","0.6930793523788452","0.7561030387878418","0.7633333206176758","0.7548595666885376","0.6258592009544373","0.8130952715873718","0.7633333206176758","0.8280934691429138","0.8281424045562744","0.828357458114624","0.8280934691429138","0.7410740256309509","0.6997641324996948","0.6950318217277527","0.7197540402412415","0.7410740256309509","0.7529197931289673","0.7460657358169556","0.7546777129173279","0.7529197931289673"
"participant_9","10","NVIDIA GeForce RTX 3080","2","","","","543f4ea7ac63","2023-07-12T14:31:30.000Z","2023-07-13T07:17:00.000Z","","n7tgpqja","CIFAR10_1_simplemobilenet_FedAvg_fully_LabelFlipping_1_N80-S50_R0_salt_20230712_162031","finished","-","janousy","","2023-07-12T14:20:45.000Z","645","","Label Flipping","salt","80","0","50","true","Label Flipping","true","salt","80","0","0.5","7","3","true","FedAvg","0.5","5","Label Flipping","salt","80","0","50","true","CIFAR10","true","simplemobilenet","192.168.50.11:46619","0","0.44047619047619047","0.7322503924369812","0.6884838342666626","2.3280832767486572","0.683148980140686","0.7322503924369812","0.7524775266647339","0.7205098867416382","0.6972181797027588","0.7524775266647339","0.7116667032241821","0.7174819707870483","0.543373167514801","0.7559523582458496","0.7116667032241821","0.7565912008285522","0.758069634437561","0.759951114654541","0.7565912008285522","0.66910320520401","0.6516886353492737","0.6204935908317566","0.6769920587539673","0.66910320520401","0.6971884369850159","0.6985191106796265","0.706508994102478","0.6971884369850159"
"participant_4","10","NVIDIA GeForce RTX 3080","2","","","","1c52847fde9b","2023-07-12T14:31:24.000Z","2023-07-13T07:17:00.000Z","","i5i5pyc7","CIFAR10_1_simplemobilenet_FedAvg_fully_LabelFlipping_1_N80-S50_R0_salt_20230712_162031","finished","-","janousy","","2023-07-12T14:20:45.000Z","639","","Label Flipping","salt","80","0","50","true","Label Flipping","true","salt","80","0","0.5","7","3","true","FedAvg","0.5","5","Label Flipping","salt","80","0","50","true","CIFAR10","true","simplemobilenet","192.168.50.6:46614","0","0.4716981132075472","0.7554377317428589","0.6934117078781128","2.84476637840271","0.6866897344589233","0.7554377317428589","0.761944055557251","0.7230857014656067","0.6929655075073242","0.761944055557251","0.5950000286102295","0.5832828283309937","0.7391708493232727","0.6278571486473083","0.5950000286102295","0.7412020564079285","0.7430037260055542","0.7455118894577026","0.7412020564079285","0.6723900437355042","0.6595429182052612","0.5991049408912659","0.6805449724197388","0.6723900437355042","0.685848593711853","0.6922733187675476","0.7202378511428833","0.685848593711853"
"participant_8","10","NVIDIA GeForce RTX 3080","2","","","","18c9ddaaa01d","2023-07-12T14:31:30.000Z","2023-07-13T07:17:00.000Z","","apf9fcxi","CIFAR10_1_simplemobilenet_FedAvg_fully_LabelFlipping_1_N80-S50_R0_salt_20230712_162031","finished","-","janousy","","2023-07-12T14:20:45.000Z","645","","Label Flipping","salt","80","0","50","true","Label Flipping","true","salt","80","0","0.5","7","3","true","FedAvg","0.5","5","Label Flipping","salt","80","0","50","true","CIFAR10","true","simplemobilenet","192.168.50.10:46618","0","0.4636363636363636","0.7282835245132446","0.6747898459434509","3.029735326766968","0.6726343035697937","0.7282835245132446","0.7440710067749023","0.7054251432418823","0.6761466860771179","0.7440710067749023","0.6000000238418579","0.6165953874588013","0.6751758456230164","0.6700000166893005","0.6000000238418579","0.7469990253448486","0.7490075826644897","0.7514350414276123","0.7469990253448486","0.677809476852417","0.6546935439109802","0.7201178073883057","0.6857452392578125","0.677809476852417","0.6747974753379822","0.6725918650627136","0.6825177669525146","0.6747974753379822"
"participant_5","10","NVIDIA GeForce RTX 3080","2","","","","a8c6050141bc","2023-07-12T14:31:26.000Z","2023-07-13T07:17:00.000Z","","3ihyn3tz","CIFAR10_1_simplemobilenet_FedAvg_fully_LabelFlipping_1_N80-S50_R0_salt_20230712_162031","finished","-","janousy","","2023-07-12T14:20:45.000Z","641","","Label Flipping","salt","80","0","50","true","Label Flipping","true","salt","80","0","0.5","7","3","true","FedAvg","0.5","5","Label Flipping","salt","80","0","50","true","CIFAR10","true","simplemobilenet","192.168.50.7:46615","0","0.49038461538461536","0.746446430683136","0.691507875919342","2.779024124145508","0.6820401549339294","0.746446430683136","0.7545275688171387","0.7209423780441284","0.6939041614532471","0.7545275688171387","0.721666693687439","0.7180147767066956","0.43058696389198303","0.7273809909820557","0.721666693687439","0.7575203776359558","0.7603285312652588","0.7636992931365967","0.7575203776359558","0.6910475492477417","0.6604985594749451","0.6940405964851379","0.6784497499465942","0.6910475492477417","0.6905410289764404","0.6835293769836426","0.6820029020309448","0.6905410289764404"
"participant_3","10","NVIDIA GeForce RTX 3080","2","","","","5aa651149a2e","2023-07-12T14:31:28.000Z","2023-07-13T07:17:00.000Z","","w407tclu","CIFAR10_1_simplemobilenet_FedAvg_fully_LabelFlipping_1_N80-S50_R0_salt_20230712_162031","finished","-","janousy","","2023-07-12T14:20:44.000Z","644","","Label Flipping","salt","80","0","50","true","Label Flipping","true","salt","80","0","0.5","7","3","true","FedAvg","0.5","5","Label Flipping","salt","80","0","50","true","CIFAR10","true","simplemobilenet","192.168.50.5:46613","0","0.40425531914893614","0.7220917344093323","0.6743118762969971","2.595335006713867","0.6655734181404114","0.7220917344093323","0.7428303360939026","0.7085639238357544","0.6821005344390869","0.7428303360939026","0.8444444537162781","0.8208333253860474","0.40885964035987854","0.8166667222976685","0.8444444537162781","0.745465874671936","0.7470778226852417","0.749053955078125","0.745465874671936","0.678169310092926","0.6523631811141968","0.6984288096427917","0.6715952754020691","0.678169310092926","0.6942238807678223","0.6959855556488037","0.702777624130249","0.6942238807678223"
"participant_1","10","NVIDIA GeForce RTX 3080","2","","","","92a1ceac1bdb","2023-07-12T14:31:28.000Z","2023-07-13T07:17:00.000Z","","vzf5hkgs","CIFAR10_1_simplemobilenet_FedAvg_fully_LabelFlipping_1_N80-S50_R0_salt_20230712_162031","finished","-","janousy","","2023-07-12T14:20:44.000Z","644","","Label Flipping","salt","80","0","50","true","Label Flipping","true","salt","80","0","0.5","7","3","true","FedAvg","0.5","5","Label Flipping","salt","80","0","50","true","CIFAR10","true","simplemobilenet","192.168.50.3:46611","0","0.3723404255319149","0.7105159759521484","0.6624943614006042","2.6331586837768555","0.6595749258995056","0.7105159759521484","0.743923544883728","0.7090182304382324","0.681205153465271","0.743923544883728","0.7988889217376709","0.7838889360427856","0.38966140151023865","0.7888889312744141","0.7988889217376709","0.7501641511917114","0.7531210780143738","0.7567761540412903","0.7501641511917114","0.6877565979957581","0.6682580709457397","0.6622169613838196","0.6853042840957642","0.6877565979957581","0.7090665102005005","0.7070403099060059","0.7071902751922607","0.7090665102005005"
"participant_2","10","NVIDIA GeForce RTX 3080","2","","","","1f390becb896","2023-07-12T14:31:24.000Z","2023-07-13T07:17:00.000Z","","s5ffkbce","CIFAR10_1_simplemobilenet_FedAvg_fully_LabelFlipping_1_N80-S50_R0_salt_20230712_162031","finished","-","janousy","","2023-07-12T14:20:44.000Z","640","","Label Flipping","salt","80","0","50","true","No Attack","true","salt","80","0","0","7","3","true","FedAvg","0.5","5","Label Flipping","salt","80","0","50","true","CIFAR10","true","simplemobilenet","192.168.50.4:46612","0","0.4895833333333333","0.7217281460762024","0.6699891686439514","2.6452512741088867","0.6694239974021912","0.7217281460762024","0.7369375228881836","0.6989158987998962","0.6748659610748291","0.7369375228881836","0.7666666507720947","0.7638095617294312","0.5061241388320923","0.7666666507720947","0.7666666507720947","0.8131911754608154","0.8126751780509949","0.8125109672546387","0.8131911754608154","0.7497476935386658","0.7218942642211914","0.6768308877944946","0.7445555329322815","0.7497476935386658","0.7518295049667358","0.7484537363052368","0.7542821168899536","0.7518295049667358"
