"Name","State","Notes","User","Tags","Created","Runtime","Sweep","adversarial_args.attack_env","adversarial_args.attacks","adversarial_args.is_iid","adversarial_args.noise_type","adversarial_args.poisoned_node_percent","adversarial_args.poisoned_ratio","adversarial_args.poisoned_sample_percent","adversarial_args.target_changed_label","adversarial_args.target_label","adversarial_args.targeted","aggregator_args.algorithm","data_args.dataset","data_args.is_iid","model_args.model","network_args","Round","Test/ASR-backdoor","Test/ASR-targeted","Test/Accuracy","Test/F1Score","Test/Loss","Test/Precision","Test/Recall","TestEpoch/Accuracy","TestEpoch/F1Score","TestEpoch/Precision","TestEpoch/Recall","Train/Accuracy","Train/F1Score","Train/Loss","Train/Precision","Train/Recall","TrainEpoch/Accuracy","TrainEpoch/F1Score","TrainEpoch/Precision","TrainEpoch/Recall","Validation/Accuracy","Validation/F1Score","Validation/Loss","Validation/Precision","Validation/Recall","ValidationEpoch/Accuracy","ValidationEpoch/F1Score","ValidationEpoch/Precision","ValidationEpoch/Recall","cos_192.168.50.10:46538","cos_192.168.50.10:46558","cos_192.168.50.11:46539","cos_192.168.50.11:46559","cos_192.168.50.2:46530","cos_192.168.50.2:46550","cos_192.168.50.3:46531","cos_192.168.50.3:46551","cos_192.168.50.4:46532","cos_192.168.50.4:46552","cos_192.168.50.5:46533","cos_192.168.50.5:46553","cos_192.168.50.6:46534","cos_192.168.50.6:46554","cos_192.168.50.7:46535","cos_192.168.50.7:46555","cos_192.168.50.8:46536","cos_192.168.50.8:46556","cos_192.168.50.9:46537","cos_192.168.50.9:46557","epoch","trainer/global_step","val_loss_192.168.50.10:46538","val_loss_192.168.50.11:46539","val_loss_192.168.50.2:46530","val_loss_192.168.50.3:46531","val_loss_192.168.50.4:46532","val_loss_192.168.50.5:46533","val_loss_192.168.50.6:46534","val_loss_192.168.50.7:46535","val_loss_192.168.50.8:46536","val_loss_192.168.50.9:46537","cos_192.168.50.10:46518","cos_192.168.50.10:46598","cos_192.168.50.10:46608","cos_192.168.50.11:46519","cos_192.168.50.11:46599","cos_192.168.50.11:46609","cos_192.168.50.2:46510","cos_192.168.50.2:46590","cos_192.168.50.2:46600","cos_192.168.50.3:46511","cos_192.168.50.3:46591","cos_192.168.50.3:46601","cos_192.168.50.4:46512","cos_192.168.50.4:46592","cos_192.168.50.4:46602","cos_192.168.50.5:46513","cos_192.168.50.5:46593","cos_192.168.50.5:46603","cos_192.168.50.6:46514","cos_192.168.50.6:46594","cos_192.168.50.6:46604","cos_192.168.50.7:46515","cos_192.168.50.7:46595","cos_192.168.50.7:46605","cos_192.168.50.8:46516","cos_192.168.50.8:46596","cos_192.168.50.8:46606","cos_192.168.50.9:46517","cos_192.168.50.9:46597","cos_192.168.50.9:46607","val_loss_192.168.50.10:46518","val_loss_192.168.50.10:46558","val_loss_192.168.50.11:46519","val_loss_192.168.50.11:46559","val_loss_192.168.50.2:46510","val_loss_192.168.50.2:46550","val_loss_192.168.50.3:46511","val_loss_192.168.50.3:46551","val_loss_192.168.50.4:46512","val_loss_192.168.50.4:46552","val_loss_192.168.50.5:46513","val_loss_192.168.50.5:46553","val_loss_192.168.50.6:46514","val_loss_192.168.50.6:46554","val_loss_192.168.50.7:46515","val_loss_192.168.50.7:46555","val_loss_192.168.50.8:46516","val_loss_192.168.50.8:46556","val_loss_192.168.50.9:46517","val_loss_192.168.50.9:46557"
"participant_7","finished","-","janousy","","2023-06-12T10:29:00.000Z","1328","","Model Poisoning","Model Poisoning","true","salt","50","0.8","0","7","3","false","FlTrust","MNIST","true","MLP","192.168.50.946597","10","0","0","0.0967741683125496","0.01842775382101536","2292448.5","0.010383065789937971","0.0967741683125496","0.10000000149011612","0.018812786787748337","0.010383063927292824","0.10000000149011612","0.10000000149011612","0.0117647061124444","292828","0.0062500000931322575","0.10000000149011612","0.09847892075777054","0.09792585670948029","0.0995999202132225","0.09847892075777054","0.10000001639127731","0.019922764971852303","168624.4375","0.011284722946584225","0.10000001639127731","0.10000000149011612","0.020280811935663223","0.01128472201526165","0.10000000149011612","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","0.999899685382843","","","1","","","0.999899685382843","","","1","","","0.9999766945838928","","","0.9999170899391174","","","1","","","1","","","0.9998996257781982","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_5","finished","-","janousy","","2023-06-12T10:29:00.000Z","1322","","Model Poisoning","Model Poisoning","true","salt","50","0.8","0","7","3","false","FlTrust","MNIST","true","MLP","192.168.50.746595","10","0","0","0.09999997168779372","0.01727091521024704","2191888","0.009576614946126938","0.09999997168779372","0.10000000149011612","0.017479300498962402","0.009576613083481789","0.10000000149011612","0","0","164900","0","0","0.10273565351963045","0.1017025113105774","0.10322477668523788","0.10273565351963045","0.10000001639127731","0.020690323784947395","178879.671875","0.011631946079432964","0.10000001639127731","0.10000000149011612","0.020839814096689224","0.01163194514811039","0.10000000149011612","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","0.9999933242797852","","","1","","","0.9999933242797852","","","1","","","0.9999766945838928","","","0.9999915957450868","","","0.999883234500885","","","","","","0.9999933242797852","","","0.999883234500885","","","","","","","","","","","","","","","","","","","","",""
"participant_6","finished","-","janousy","","2023-06-12T10:28:59.000Z","1323","","Model Poisoning","No Attack","true","salt","50","0","0","7","3","false","FlTrust","MNIST","true","MLP","192.168.50.846596","10","0","0","0.09999997168779372","0.01857678033411503","4.899113326643897e+28","0.010383065789937971","0.09999997168779372","0.10000000149011612","0.018812786787748337","0.010383063927292824","0.10000000149011612","0.10000000149011612","0.0117647061124444","1.004184669270764e+26","0.0062500000931322575","0.10000000149011612","0.10000000149011612","0.018163368105888367","0.00998883880674839","0.10000000149011612","0.10000001639127731","0.018532097339630127","9.928631645629654e+25","0.010416666977107523","0.10000001639127731","0.10000000149011612","0.01886792480945587","0.01041666604578495","0.10000000149011612","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","1","","","0.9998996257781982","","","1","","","0.9998996257781982","","","0.999999225139618","","","0.999999225139618","","","0.9998996257781982","","","0.9998996257781982","","","","","","0.9998996257781982","","","","","","","","","","","","","","","","","","","","",""
"participant_2","finished","-","janousy","","2023-06-12T10:28:59.000Z","1329","","Model Poisoning","No Attack","true","salt","50","0","0","7","3","false","FlTrust","MNIST","true","MLP","192.168.50.446592","10","0","0","0.0967741683125496","0.01691657304763794","4.40543571781476e+28","0.009475805796682836","0.0967741683125496","0.10000000149011612","0.017311234027147293","0.00947580672800541","0.10000000149011612","0.10000000149011612","0.0117647061124444","1.035932991561144e+26","0.0062500000931322575","0.10000000149011612","0.10000000149011612","0.01726716384291649","0.009449404664337637","0.10000000149011612","0.09444446116685867","0.016510777175426483","8.887360904203342e+25","0.00920138880610466","0.09444446116685867","0.10000000149011612","0.01685214601457119","0.00920138880610466","0.10000000149011612","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","0.999999225139618","","","0.9999170899391174","","","0.999999225139618","","","0.9999170899391174","","","","","","1","","","0.9999170899391174","","","0.9999170899391174","","","0.999999225139618","","","0.9999170899391174","","","","","","","","","","","","","","","","","","","","",""
"participant_8","finished","-","janousy","","2023-06-12T10:28:59.000Z","1328","","Model Poisoning","No Attack","true","salt","50","0","0","7","3","false","FlTrust","MNIST","true","MLP","192.168.50.1046598","10","0","0","0.09999997168779372","0.017955323681235313","5.196004257292077e+28","0.009979838505387306","0.09999997168779372","0.10000000149011612","0.01814848743379116","0.009979838505387306","0.10000000149011612","0.10000000149011612","0.02222222276031971","1.0205432419153295e+26","0.012500000186264517","0.10000000149011612","0.10000000149011612","0.01794784888625145","0.0098586305975914","0.10000000149011612","0.10000001639127731","0.01799672096967697","9.42818808097958e+25","0.010069445706903934","0.10000001639127731","0.10000000149011612","0.018296528607606888","0.01006944477558136","0.10000000149011612","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","0.999899685382843","","","1","","","0.999899685382843","","","0.999999225139618","","","0.999999225139618","","","0.999899685382843","","","0.999899685382843","","","1","","","0.999899685382843","","","","","","","","","","","","","","","","","","","","",""
"participant_4","finished","-","janousy","","2023-06-12T10:28:59.000Z","1328","","Model Poisoning","Model Poisoning","true","salt","50","0.8","0","7","3","false","FlTrust","MNIST","true","MLP","192.168.50.646594","10","0","0","0.09354836493730544","0.019309572875499725","1964728.5","0.011088709346950054","0.09354836493730544","0.10000000149011612","0.0199637021869421","0.011088709346950054","0.10000000149011612","0.10000000149011612","0.027027025818824768","142000","0.015625","0.10000000149011612","0.10437876731157304","0.10336223989725112","0.10483427345752716","0.10437876731157304","0.10000001639127731","0.01567148230969906","146521.109375","0.0086805559694767","0.10000001639127731","0.10000000149011612","0.015974441543221474","0.008680555038154125","0.10000000149011612","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","0.999899685382843","","","1","","","0.9999938011169434","","","1","","","0.9999170899391174","","","0.9999919533729552","","","","","","1","","","0.9998996257781982","","","0.999883234500885","","","","","","","","","","","","","","","","","","","","",""
"participant_1","finished","-","janousy","","2023-06-12T10:28:59.000Z","1328","","Model Poisoning","Model Poisoning","true","salt","50","0.8","0","7","3","false","FlTrust","MNIST","true","MLP","192.168.50.346591","10","0","0","0.0967741683125496","0.018440375104546547","2006052.125","0.010383063927292824","0.0967741683125496","0.10000000149011612","0.018812786787748337","0.010383063927292824","0.10000000149011612","0.10000000149011612","0.0117647061124444","227008","0.0062500000931322575","0.10000000149011612","0.10701307654380798","0.1054101511836052","0.10613366961479188","0.10701307654380798","0.09444446116685867","0.015361534431576729","149550","0.00850694440305233","0.09444446116685867","0.10000000149011612","0.01568000018596649","0.00850694440305233","0.10000000149011612","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","0.9999919533729552","","","1","","","0.9999919533729552","","","","","","0.9999170899391174","","","0.9999920725822448","","","0.9999011158943176","","","1","","","0.9999919533729552","","","0.9999011158943176","","","","","","","","","","","","","","","","","","","","",""
"participant_0","finished","-","janousy","","2023-06-12T10:07:14.000Z","1251","","Model Poisoning","No Attack","true","salt","10","0","0","7","3","false","TrimmedMean","MNIST","true","MLP","192.168.50.246580","10","0","0","0.09354836493730544","0.015911228954792023","943.8889770507812","0.008870967663824558","0.09354836493730544","0.10000000149011612","0.016296295449137688","0.008870967663824558","0.10000000149011612","0.5883333086967468","0.5333333611488342","15.584834098815918","0.5635713934898376","0.5883333086967468","0.6767232418060303","0.6768819093704224","0.6775745153427124","0.6767232418060303","0.8134392499923706","0.7944366335868835","4.932641983032227","0.8193409442901611","0.8134392499923706","0.8618130683898926","0.8615741729736328","0.8757030367851257","0.8618130683898926","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_7","finished","-","janousy","","2023-06-12T10:06:15.000Z","1305","","Model Poisoning","No Attack","true","salt","10","0","0","7","3","false","TrimmedMean","MNIST","true","MLP","192.168.50.946587","10","0","0","0.0967741683125496","0.018745185807347298","1148.2391357421875","0.010483871214091778","0.0967741683125496","0.10000000149011612","0.018978102132678032","0.010483870282769203","0.10000000149011612","0.6000000238418579","0.4954545497894287","21.22651481628418","0.4541666507720947","0.6000000238418579","0.6419495344161987","0.642403781414032","0.6435121893882751","0.6419495344161987","0.6698787212371826","0.6146554350852966","25.37636375427246","0.6506645679473877","0.6698787212371826","0.6736853122711182","0.6397910714149475","0.7137094736099243","0.6736853122711182","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","finished","-","janousy","","2023-06-12T10:06:15.000Z","1306","","Model Poisoning","No Attack","true","salt","10","0","0","7","3","false","TrimmedMean","MNIST","true","MLP","192.168.50.546583","10","0","0","0.09999997168779372","0.017637111246585846","857.0800170898438","0.009879031218588352","0.09999997168779372","0.10000000149011612","0.017981652170419693","0.009879032149910929","0.10000000149011612","0.7750000357627869","0.690000057220459","6.546082496643066","0.7083333730697632","0.7750000357627869","0.6742081046104431","0.6742541193962097","0.6747189164161682","0.6742081046104431","0.7434325814247131","0.7101597785949707","7.768385887145996","0.7494995594024658","0.7434325814247131","0.7770041227340698","0.7797225117683411","0.8577808141708374","0.7770041227340698","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","finished","-","janousy","","2023-06-12T10:06:14.000Z","1307","","Model Poisoning","No Attack","true","salt","10","0","0","7","3","false","TrimmedMean","MNIST","true","MLP","192.168.50.646584","10","0","0","0.09032256156206132","0.018515130504965786","831.4789428710938","0.010584678500890732","0.09032256156206132","0.10000000149011612","0.0191431175917387","0.010584677569568155","0.10000000149011612","0.6500000357627869","0.5774509906768799","18.486068725585938","0.5603174567222595","0.6500000357627869","0.7109405398368835","0.711462140083313","0.7125223875045776","0.7109405398368835","0.5403835773468018","0.4878861606121063","22.48339080810547","0.5506864190101624","0.5403835773468018","0.5521103143692017","0.54227614402771","0.763792872428894","0.5521103143692017","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","finished","-","janousy","","2023-06-12T10:06:14.000Z","1307","","Model Poisoning","No Attack","true","salt","10","0","0","7","3","false","TrimmedMean","MNIST","true","MLP","192.168.50.346581","10","0","0","0.09999997168779372","0.01856846734881401","813.557373046875","0.010383063927292824","0.09999997168779372","0.10000000149011612","0.018812786787748337","0.010383063927292824","0.10000000149011612","0.5950000286102295","0.5573809742927551","40.403411865234375","0.6000000238418579","0.5950000286102295","0.670111358165741","0.6706946492195129","0.6719873547554016","0.670111358165741","0.7092064023017883","0.6764228343963623","12.454781532287598","0.7232584953308105","0.7092064023017883","0.7361929416656494","0.7331560850143433","0.8452981114387512","0.7361929416656494","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_9","finished","-","janousy","","2023-06-12T10:06:14.000Z","1307","","Model Poisoning","Model Poisoning","true","salt","10","0.8","0","7","3","false","TrimmedMean","MNIST","true","MLP","192.168.50.1146589","10","0","0","0.09999997168779372","0.017056336626410484","1098.1324462890625","0.00947580672800541","0.09999997168779372","0.10000000149011612","0.017311234027147293","0.00947580672800541","0.10000000149011612","0.660714328289032","0.6537362337112427","10.978343963623049","0.7142857909202576","0.660714328289032","0.7302772402763367","0.730461597442627","0.7311207056045532","0.7302772402763367","0.7799934148788452","0.7346715927124023","33.41388702392578","0.7305886745452881","0.7799934148788452","0.8025978803634644","0.7753011584281921","0.7629918456077576","0.8025978803634644","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_5","finished","-","janousy","","2023-06-12T10:06:14.000Z","1310","","Model Poisoning","No Attack","true","salt","10","0","0","7","3","false","TrimmedMean","MNIST","true","MLP","192.168.50.746585","10","0","0","0.09999997168779372","0.017626844346523285","952.4240112304688","0.009778224863111973","0.09999997168779372","0.10000000149011612","0.017814507707953453","0.009778225794434547","0.10000000149011612","0.7578572034835815","0.7540476322174072","9.337671279907228","0.8916667699813843","0.7578572034835815","0.6508607864379883","0.6515849828720093","0.652880072593689","0.6508607864379883","0.7674801349639893","0.7342100143432617","9.770915985107422","0.7929574251174927","0.7674801349639893","0.779217004776001","0.7781285643577576","0.8503014445304871","0.779217004776001","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","finished","-","janousy","","2023-06-12T10:06:14.000Z","1311","","Model Poisoning","No Attack","true","salt","10","0","0","7","3","false","TrimmedMean","MNIST","true","MLP","192.168.50.446582","10","0","0","0.0967741683125496","0.017008451744914055","831.2139282226562","0.00947580672800541","0.0967741683125496","0.10000000149011612","0.017311234027147293","0.00947580672800541","0.10000000149011612","0.5928571224212646","0.5473809838294983","15.806891441345217","0.6264286041259766","0.5928571224212646","0.6736629009246826","0.6740666031837463","0.6748912930488586","0.6736629009246826","0.4778571128845215","0.4077513515949249","47.482479095458984","0.4654485285282135","0.4778571128845215","0.505930483341217","0.4588651359081268","0.5856958031654358","0.505930483341217","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_8","finished","-","janousy","","2023-06-12T10:06:14.000Z","1307","","Model Poisoning","No Attack","true","salt","10","0","0","7","3","false","TrimmedMean","MNIST","true","MLP","192.168.50.1046588","10","0","0","0.09999997168779372","0.01695866324007511","1158.6595458984375","0.00937500037252903","0.09999997168779372","0.10000000149011612","0.01714285835623741","0.00937500037252903","0.10000000149011612","0.7350000143051147","0.7250306010246277","12.130218505859377","0.769444465637207","0.7350000143051147","0.6632518172264099","0.6635154485702515","0.6642712950706482","0.6632518172264099","0.5328637957572937","0.4546394348144531","33.446109771728516","0.5329950451850891","0.5328637957572937","0.5720293521881104","0.5132015347480774","0.6647889614105225","0.5720293521881104","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_6","finished","-","janousy","","2023-06-12T10:06:14.000Z","1311","","Model Poisoning","No Attack","true","salt","10","0","0","7","3","false","TrimmedMean","MNIST","true","MLP","192.168.50.846586","10","0","0","0.0967741683125496","0.01717897690832615","1135.33544921875","0.009576613083481789","0.0967741683125496","0.10000000149011612","0.017479300498962402","0.009576613083481789","0.10000000149011612","0.6250000596046448","0.6190476417541504","6.24314546585083","0.6666666865348816","0.6250000596046448","0.6426893472671509","0.6431984305381775","0.6441107392311096","0.6426893472671509","0.7398413419723511","0.6838160157203674","15.095409393310549","0.6997884511947632","0.7398413419723511","0.7600886821746826","0.7192153930664062","0.7151132822036743","0.7600886821746826","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","finished","-","janousy","","2023-06-12T09:44:33.000Z","1258","","Model Poisoning","Model Poisoning","true","salt","50","0.8","0","7","3","false","TrimmedMean","MNIST","true","MLP","192.168.50.246570","10","0","0","0.0967741683125496","0.015906918793916702","218.32699584960935","0.008770160377025604","0.0967741683125496","0.10000000149011612","0.01612604223191738","0.008770161308348179","0.10000000149011612","0.10000000149011612","0.0117647061124444","586.775390625","0.0062500000931322575","0.10000000149011612","0.10042620450258256","0.09954807162284852","0.10095024853944778","0.10042620450258256","0.09444446116685867","0.01871625892817974","636.7981567382812","0.01076388917863369","0.09444446116685867","0.10000000149011612","0.019435737282037735","0.01076388917863369","0.10000000149011612","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_7","finished","-","janousy","","2023-06-12T09:43:34.000Z","1322","","Model Poisoning","No Attack","true","salt","50","0","0","7","3","false","TrimmedMean","MNIST","true","MLP","192.168.50.946577","10","0","0","0.09999997168779372","0.018062034621834755","267.4423522949219","0.010080643929541113","0.09999997168779372","0.10000000149011612","0.018315019086003304","0.010080644860863686","0.10000000149011612","0.10000000149011612","0.0117647061124444","498.9501953125","0.0062500000931322575","0.10000000149011612","0.0989486575126648","0.09763942658901216","0.0983581691980362","0.0989486575126648","0.10000001639127731","0.0194245595484972","284.841796875","0.01093750074505806","0.10000001639127731","0.10000000149011612","0.019718309864401817","0.010937499813735483","0.10000000149011612","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_5","finished","-","janousy","","2023-06-12T09:43:33.000Z","1325","","Model Poisoning","Model Poisoning","true","salt","50","0.8","0","7","3","false","TrimmedMean","MNIST","true","MLP","192.168.50.746575","10","0","0","0.09999997168779372","0.018002131953835487","257.96209716796875","0.00997983943670988","0.09999997168779372","0.10000000149011612","0.01814848743379116","0.009979838505387306","0.10000000149011612","0.10000000149011612","0.01714285835623741","426.2773742675781","0.00937500037252903","0.10000000149011612","0.0972352772951126","0.09656919538974762","0.09763814508914948","0.0972352772951126","0.10000001639127731","0.019243638962507248","509.9625549316406","0.010763890109956264","0.10000001639127731","0.10000000149011612","0.019435737282037735","0.01076388917863369","0.10000000149011612","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_6","finished","-","janousy","","2023-06-12T09:43:33.000Z","1327","","Model Poisoning","Model Poisoning","true","salt","50","0.8","0","7","3","false","TrimmedMean","MNIST","true","MLP","192.168.50.846576","10","0","0","0.09999997168779372","0.01701824739575386","263.0138244628906","0.009374999441206455","0.09999997168779372","0.10000000149011612","0.01714285835623741","0.00937500037252903","0.10000000149011612","0.10000000149011612","0.01714285835623741","349.98046875","0.00937500037252903","0.10000000149011612","0.0968005582690239","0.09605791419744492","0.0982658714056015","0.0968005582690239","0.10000001639127731","0.01664740778505802","317.7132568359375","0.00920138880610466","0.10000001639127731","0.10000000149011612","0.01685214601457119","0.00920138880610466","0.10000000149011612","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","finished","-","janousy","","2023-06-12T09:43:33.000Z","1323","","Model Poisoning","Model Poisoning","true","salt","50","0.8","0","7","3","false","TrimmedMean","MNIST","true","MLP","192.168.50.446572","10","0","0","0.0967741683125496","0.017008451744914055","191.0909423828125","0.00947580672800541","0.0967741683125496","0.10000000149011612","0.017311234027147293","0.00947580672800541","0.10000000149011612","0.10000000149011612","0.006060606334358454","547.2216796875","0.0031250000465661287","0.10000000149011612","0.1004774421453476","0.09936819970607758","0.10075612366199492","0.1004774421453476","0.10000001639127731","0.021169092506170273","437.9171447753906","0.01215277798473835","0.10000001639127731","0.10000000149011612","0.021671827882528305","0.01215277798473835","0.10000000149011612","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_9","finished","-","janousy","","2023-06-12T09:43:32.000Z","1328","","Model Poisoning","Model Poisoning","true","salt","50","0.8","0","7","3","false","TrimmedMean","MNIST","true","MLP","192.168.50.1146579","10","0","0","0.09999997168779372","0.01824917457997799","249.97300720214844","0.010181451216340063","0.09999997168779372","0.10000000149011612","0.018481243401765823","0.010181451216340063","0.10000000149011612","0.10000000149011612","0.0117647061124444","515.8720703125","0.0062500000931322575","0.10000000149011612","0.09534645825624466","0.09463153779506683","0.0967513918876648","0.09534645825624466","0.10000001639127731","0.017774080857634544","269.06146240234375","0.010069443844258784","0.10000001639127731","0.10000000149011612","0.018296528607606888","0.01006944477558136","0.10000000149011612","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_8","finished","-","janousy","","2023-06-12T09:43:32.000Z","1326","","Model Poisoning","No Attack","true","salt","50","0","0","7","3","false","TrimmedMean","MNIST","true","MLP","192.168.50.1046578","10","0","0","0.09999997168779372","0.017799630761146545","269.9376525878906","0.009879032149910929","0.09999997168779372","0.10000000149011612","0.017981652170419693","0.009879032149910929","0.10000000149011612","0.10000000149011612","0.006060606334358454","530.677734375","0.0031250000465661287","0.10000000149011612","0.10295060276985168","0.10153812170028688","0.10334079712629318","0.10295060276985168","0.10000001639127731","0.01858205534517765","335.2408447265625","0.0104166679084301","0.10000001639127731","0.10000000149011612","0.01886792480945587","0.01041666604578495","0.10000000149011612","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","finished","-","janousy","","2023-06-12T09:43:32.000Z","1324","","Model Poisoning","No Attack","true","salt","50","0","0","7","3","false","TrimmedMean","MNIST","true","MLP","192.168.50.646574","10","0","0","0.09032256156206132","0.018515130504965786","189.6480407714844","0.010584678500890732","0.09032256156206132","0.10000000149011612","0.0191431175917387","0.010584677569568155","0.10000000149011612","0.10000000149011612","0.031578946858644485","385.406982421875","0.01875000074505806","0.10000000149011612","0.09985974431037904","0.097714401781559","0.09757900983095168","0.09985974431037904","0.08888890594244003","0.016949065029621124","262.8151550292969","0.0095486119389534","0.08888890594244003","0.10000000149011612","0.017432646825909615","0.009548611007630823","0.10000000149011612","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","finished","-","janousy","","2023-06-12T09:43:32.000Z","1325","","Model Poisoning","No Attack","true","salt","50","0","0","7","3","false","TrimmedMean","MNIST","true","MLP","192.168.50.546573","10","0","0","0.09999997168779372","0.017637111246585846","190.7237243652344","0.009879031218588352","0.09999997168779372","0.10000000149011612","0.017981652170419693","0.009879032149910929","0.10000000149011612","0.10000000149011612","0.02222222276031971","277.3515625","0.012500000186264517","0.10000000149011612","0.10151749849319458","0.10128212720155716","0.10316941142082214","0.10151749849319458","0.10000001639127731","0.016268013045191765","570.0496826171875","0.009027776308357716","0.10000001639127731","0.10000000149011612","0.01656050980091095","0.00902777723968029","0.10000000149011612","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","finished","-","janousy","","2023-06-12T09:43:31.000Z","1327","","Model Poisoning","No Attack","true","salt","50","0","0","7","3","false","TrimmedMean","MNIST","true","MLP","192.168.50.346571","10","0","0","0.09999997168779372","0.01856846734881401","184.91839599609375","0.010383063927292824","0.09999997168779372","0.10000000149011612","0.018812786787748337","0.010383063927292824","0.10000000149011612","0.10000000149011612","0.02222222276031971","426.626953125","0.012500000186264517","0.10000000149011612","0.09590967744588852","0.0952116847038269","0.09655887633562088","0.09590967744588852","0.09444446116685867","0.01806280761957169","582.107421875","0.010243055410683157","0.09444446116685867","0.10000000149011612","0.018582677468657497","0.010243055410683157","0.10000000149011612","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
