"Name","State","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","adversarial_args.attack_env","adversarial_args.attacks","adversarial_args.is_iid","adversarial_args.noise_type","adversarial_args.poisoned_node_percent","adversarial_args.poisoned_ratio","adversarial_args.poisoned_sample_percent","adversarial_args.target_changed_label","adversarial_args.target_label","adversarial_args.targeted","aggregator_args.algorithm","data_args.dataset","data_args.is_iid","model_args.model","network_args","adversarial_args.attack_env.attack","adversarial_args.attack_env.noise_type","adversarial_args.attack_env.poisoned_node_percent","adversarial_args.attack_env.poisoned_ratio","adversarial_args.attack_env.poisoned_sample_percent","adversarial_args.attack_env.targeted:","Round","Test/ASR-backdoor","Test/ASR-targeted","Test/Accuracy","Test/F1Score","Test/Loss","Test/Precision","Test/Recall","TestEpoch/Accuracy","TestEpoch/F1Score","TestEpoch/Precision","TestEpoch/Recall","Train/Accuracy","Train/F1Score","Train/Loss","Train/Precision","Train/Recall","TrainEpoch/Accuracy","TrainEpoch/F1Score","TrainEpoch/Precision","TrainEpoch/Recall","Validation/Accuracy","Validation/F1Score","Validation/Loss","Validation/Precision","Validation/Recall","ValidationEpoch/Accuracy","ValidationEpoch/F1Score","ValidationEpoch/Precision","ValidationEpoch/Recall","cos_192.168.50.10:46538","cos_192.168.50.10:46558","cos_192.168.50.11:46539","cos_192.168.50.11:46559","cos_192.168.50.2:46530","cos_192.168.50.2:46550","cos_192.168.50.3:46531","cos_192.168.50.3:46551","cos_192.168.50.4:46532","cos_192.168.50.4:46552","cos_192.168.50.5:46533","cos_192.168.50.5:46553","cos_192.168.50.6:46534","cos_192.168.50.6:46554","cos_192.168.50.7:46535","cos_192.168.50.7:46555","cos_192.168.50.8:46536","cos_192.168.50.8:46556","cos_192.168.50.9:46537","cos_192.168.50.9:46557","epoch","trainer/global_step","val_loss_192.168.50.10:46538","val_loss_192.168.50.11:46539","val_loss_192.168.50.2:46530","val_loss_192.168.50.3:46531","val_loss_192.168.50.4:46532","val_loss_192.168.50.5:46533","val_loss_192.168.50.6:46534","val_loss_192.168.50.7:46535","val_loss_192.168.50.8:46536","val_loss_192.168.50.9:46537","cos_192.168.50.10:46518","cos_192.168.50.10:46598","cos_192.168.50.10:46608","cos_192.168.50.11:46519","cos_192.168.50.11:46599","cos_192.168.50.11:46609","cos_192.168.50.2:46510","cos_192.168.50.2:46590","cos_192.168.50.2:46600","cos_192.168.50.3:46511","cos_192.168.50.3:46591","cos_192.168.50.3:46601","cos_192.168.50.4:46512","cos_192.168.50.4:46592","cos_192.168.50.4:46602","cos_192.168.50.5:46513","cos_192.168.50.5:46593","cos_192.168.50.5:46603","cos_192.168.50.6:46514","cos_192.168.50.6:46594","cos_192.168.50.6:46604","cos_192.168.50.7:46515","cos_192.168.50.7:46595","cos_192.168.50.7:46605","cos_192.168.50.8:46516","cos_192.168.50.8:46596","cos_192.168.50.8:46606","cos_192.168.50.9:46517","cos_192.168.50.9:46597","cos_192.168.50.9:46607","val_loss_192.168.50.10:46518","val_loss_192.168.50.10:46558","val_loss_192.168.50.11:46519","val_loss_192.168.50.11:46559","val_loss_192.168.50.2:46510","val_loss_192.168.50.2:46550","val_loss_192.168.50.3:46511","val_loss_192.168.50.3:46551","val_loss_192.168.50.4:46512","val_loss_192.168.50.4:46552","val_loss_192.168.50.5:46513","val_loss_192.168.50.5:46553","val_loss_192.168.50.6:46514","val_loss_192.168.50.6:46554","val_loss_192.168.50.7:46515","val_loss_192.168.50.7:46555","val_loss_192.168.50.8:46516","val_loss_192.168.50.8:46556","val_loss_192.168.50.9:46517","val_loss_192.168.50.9:46557","cos_192.168.50.10:46548","cos_192.168.50.10:46568","cos_192.168.50.10:46638","cos_192.168.50.10:46648","cos_192.168.50.10:46658","cos_192.168.50.11:46549","cos_192.168.50.11:46569","cos_192.168.50.11:46639","cos_192.168.50.11:46649","cos_192.168.50.11:46659","cos_192.168.50.2:46540","cos_192.168.50.2:46560","cos_192.168.50.2:46630","cos_192.168.50.2:46640","cos_192.168.50.2:46650","cos_192.168.50.3:46541","cos_192.168.50.3:46561","cos_192.168.50.3:46631","cos_192.168.50.3:46641","cos_192.168.50.3:46651","cos_192.168.50.4:46542","cos_192.168.50.4:46562","cos_192.168.50.4:46632","cos_192.168.50.4:46642","cos_192.168.50.4:46652","cos_192.168.50.5:46543","cos_192.168.50.5:46563","cos_192.168.50.5:46633","cos_192.168.50.5:46643","cos_192.168.50.5:46653","cos_192.168.50.6:46544","cos_192.168.50.6:46564","cos_192.168.50.6:46634","cos_192.168.50.6:46644","cos_192.168.50.6:46654","cos_192.168.50.7:46545","cos_192.168.50.7:46565","cos_192.168.50.7:46635","cos_192.168.50.7:46645","cos_192.168.50.7:46655","cos_192.168.50.8:46546","cos_192.168.50.8:46566","cos_192.168.50.8:46636","cos_192.168.50.8:46646","cos_192.168.50.8:46656","cos_192.168.50.9:46547","cos_192.168.50.9:46567","cos_192.168.50.9:46637","cos_192.168.50.9:46647","cos_192.168.50.9:46657","val_loss_192.168.50.10:46548","val_loss_192.168.50.10:46568","val_loss_192.168.50.11:46549","val_loss_192.168.50.11:46569","val_loss_192.168.50.2:46540","val_loss_192.168.50.2:46560","val_loss_192.168.50.3:46541","val_loss_192.168.50.3:46561","val_loss_192.168.50.4:46542","val_loss_192.168.50.4:46562","val_loss_192.168.50.5:46543","val_loss_192.168.50.5:46563","val_loss_192.168.50.6:46544","val_loss_192.168.50.6:46564","val_loss_192.168.50.7:46545","val_loss_192.168.50.7:46565","val_loss_192.168.50.8:46546","val_loss_192.168.50.8:46566","val_loss_192.168.50.9:46547","val_loss_192.168.50.9:46567"
"participant_2","finished","-","janousy","","2023-06-12T22:38:49.000Z","1293","","gfla3863","MNIST_1_MLP_TrimmedMean_fully_ModelPoisoning_0_N80-S0_R80_salt_20230612_223820","","2023-06-13T07:12:12.000Z","2023-06-12T23:00:22.000Z","36d8da27a64f","","","","","","","No Attack","true","salt","80","0","0","7","3","false","TrimmedMean","MNIST","true","MLP","192.168.50.446602","Model Poisoning","salt","80","80","80","false","10","","","0.09354836493730544","0.018567390739917755","283.1839599609375","0.010584676638245584","0.09354836493730544","0.10000000149011612","0.0191431175917387","0.010584677569568155","0.10000000149011612","0.10000000149011612","0.01714285835623741","548.103515625","0.00937500037252903","0.10000000149011612","0.10510822385549544","0.10404886305332184","0.10484058409929276","0.10510822385549544","0.10000001639127731","0.02278338186442852","671.0369873046875","0.013020833022892477","0.10000001639127731","0.10000000149011612","0.02304147556424141","0.013020833022892477","0.10000000149011612","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_9","finished","-","janousy","","2023-06-12T22:38:49.000Z","1293","","g9me3smw","MNIST_1_MLP_TrimmedMean_fully_ModelPoisoning_0_N80-S0_R80_salt_20230612_223820","","2023-06-13T07:12:12.000Z","2023-06-12T23:00:22.000Z","b252e151c9d8","","","","","","","Model Poisoning","true","salt","80","0.8","0","7","3","false","TrimmedMean","MNIST","true","MLP","192.168.50.1146609","Model Poisoning","salt","80","80","80","false","10","","","0.09999997168779372","0.02099776081740856","290.1713562011719","0.011895161122083664","0.09999997168779372","0.10000000149011612","0.02126126177608967","0.011895161122083664","0.10000000149011612","0.10000000149011612","0.0117647061124444","611.306640625","0.0062500000931322575","0.10000000149011612","0.09955817461013794","0.09753536432981492","0.09775389730930328","0.09955817461013794","0.10000001639127731","0.020771877840161324","403.2638854980469","0.01180555485188961","0.10000001639127731","0.10000000149011612","0.021118011325597763","0.01180555485188961","0.10000000149011612","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","finished","-","janousy","","2023-06-12T22:38:49.000Z","1294","","8waoib2g","MNIST_1_MLP_TrimmedMean_fully_ModelPoisoning_0_N80-S0_R80_salt_20230612_223820","","2023-06-13T07:12:12.000Z","2023-06-12T23:00:23.000Z","b24479c131ec","","","","","","","Model Poisoning","true","salt","80","0.8","0","7","3","false","TrimmedMean","MNIST","true","MLP","192.168.50.646604","Model Poisoning","salt","80","80","80","false","10","","","0.09354836493730544","0.021035894751548767","301.6471862792969","0.012197582051157951","0.09354836493730544","0.10000000149011612","0.021743036806583405","0.012197581119835377","0.10000000149011612","0.10000000149011612","0.0117647061124444","748.1025390625","0.0062500000931322575","0.10000000149011612","0.09247298538684844","0.0911003276705742","0.09228603541851044","0.09247298538684844","0.08888890594244003","0.013010617345571518","543.148681640625","0.00711805559694767","0.08888890594244003","0.10000000149011612","0.01329011283814907","0.007118055131286383","0.10000000149011612","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","finished","-","janousy","","2023-06-12T22:38:48.000Z","1294","","m652cdf3","MNIST_1_MLP_TrimmedMean_fully_ModelPoisoning_0_N80-S0_R80_salt_20230612_223820","","2023-06-13T07:12:12.000Z","2023-06-12T23:00:22.000Z","c095baee85ae","","","","","","","Model Poisoning","true","salt","80","0.8","0","7","3","false","TrimmedMean","MNIST","true","MLP","192.168.50.346601","Model Poisoning","salt","80","80","80","false","10","","","0.09999997168779372","0.01902529038488865","266.1024475097656","0.010685483925044537","0.09999997168779372","0.10000000149011612","0.019307833164930344","0.010685483925044537","0.10000000149011612","0.10000000149011612","0.027027025818824768","243.3472595214844","0.015625","0.10000000149011612","0.10201917588710784","0.10080578178167345","0.10192368924617767","0.10201917588710784","0.10000001639127731","0.01809694990515709","604.297607421875","0.010069445706903934","0.10000001639127731","0.10000000149011612","0.018296528607606888","0.01006944477558136","0.10000000149011612","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_6","finished","-","janousy","","2023-06-12T22:38:48.000Z","1296","","3jwgkx17","MNIST_1_MLP_TrimmedMean_fully_ModelPoisoning_0_N80-S0_R80_salt_20230612_223820","","2023-06-13T07:12:12.000Z","2023-06-12T23:00:24.000Z","bc4ebb36fa25","","","","","","","No Attack","true","salt","80","0","0","7","3","false","TrimmedMean","MNIST","true","MLP","192.168.50.846606","Model Poisoning","salt","80","80","80","false","10","","","0.09999997168779372","0.019584404304623604","323.8670654296875","0.010987904854118824","0.09999997168779372","0.10000000149011612","0.019800182431936264","0.010987902991473677","0.10000000149011612","0.10000000149011612","0.027027025818824768","868.86328125","0.015625","0.10000000149011612","0.10696745663881302","0.1057816445827484","0.10682296007871628","0.10696745663881302","0.09444446116685867","0.018168380483984947","747.5737915039062","0.010243055410683157","0.09444446116685867","0.10000000149011612","0.018582677468657497","0.010243055410683157","0.10000000149011612","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","finished","-","janousy","","2023-06-12T22:17:07.000Z","1256","","j0pbkt5l","MNIST_1_MLP_FedAvg_fully_ModelPoisoning_0_N10-S0_R80_salt_20230612_221536","","2023-06-13T07:12:13.000Z","2023-06-12T22:38:03.000Z","e7423e9ffda5","","","","","","","No Attack","true","salt","10","0","0","7","3","false","FedAvg","MNIST","true","MLP","192.168.50.246590","Model Poisoning","salt","10","80","10","false","10","","","0.09999997168779372","0.020217785611748695","1000.8942260742188","0.011491934768855572","0.09999997168779372","0.10000000149011612","0.020614828914403915","0.011491935700178146","0.10000000149011612","0.6000000238418579","0.5739393830299377","22.297712326049805","0.7196428775787354","0.6000000238418579","0.6324517726898193","0.6330587863922119","0.6346918344497681","0.6324517726898193","0.4690607786178589","0.4567430317401886","30.50391387939453","0.5738170742988586","0.4690607786178589","0.505638837814331","0.5124819874763489","0.8224964737892151","0.505638837814331","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_8","finished","-","janousy","","2023-06-12T22:16:06.000Z","1319","","phug589s","MNIST_1_MLP_FedAvg_fully_ModelPoisoning_0_N10-S0_R80_salt_20230612_221536","","2023-06-13T07:12:13.000Z","2023-06-12T22:38:05.000Z","0cee53f8a15b","","","","","","","No Attack","true","salt","10","0","0","7","3","false","FedAvg","MNIST","true","MLP","192.168.50.1046598","Model Poisoning","salt","10","80","10","false","10","","","0.09999997168779372","0.017955323681235313","1198.278076171875","0.009979838505387306","0.09999997168779372","0.10000000149011612","0.01814848743379116","0.009979838505387306","0.10000000149011612","0.7750000357627869","0.7498412728309631","10.488271713256836","0.8755556344985962","0.7750000357627869","0.6829763650894165","0.6834624409675598","0.6843101978302002","0.6829763650894165","0.6003704071044922","0.5476741790771484","21.275625228881836","0.6228457689285278","0.6003704071044922","0.6069200038909912","0.5977078676223755","0.7956163287162781","0.6069200038909912","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","finished","-","janousy","","2023-06-12T22:16:06.000Z","1319","","ggvg62rz","MNIST_1_MLP_FedAvg_fully_ModelPoisoning_0_N10-S0_R80_salt_20230612_221536","","2023-06-13T07:12:13.000Z","2023-06-12T22:38:05.000Z","d89be98adb83","","","","","","","No Attack","true","salt","10","0","0","7","3","false","FedAvg","MNIST","true","MLP","192.168.50.646594","Model Poisoning","salt","10","80","10","false","10","","","0.09354836493730544","0.019309572875499725","1055.3289794921875","0.011088709346950054","0.09354836493730544","0.10000000149011612","0.0199637021869421","0.011088709346950054","0.10000000149011612","0.5416666865348816","0.47662338614463806","26.274667739868164","0.4466666877269745","0.5416666865348816","0.5970929861068726","0.5982386469841003","0.6002063751220703","0.5970929861068726","0.5549471378326416","0.5081493854522705","31.857112884521484","0.5586588382720947","0.5549471378326416","0.5838995575904846","0.550843358039856","0.7103703618049622","0.5838995575904846","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","finished","-","janousy","","2023-06-12T22:16:06.000Z","1319","","9bysb4yl","MNIST_1_MLP_FedAvg_fully_ModelPoisoning_0_N10-S0_R80_salt_20230612_221536","","2023-06-13T07:12:13.000Z","2023-06-12T22:38:05.000Z","f118d09bb9ab","","","","","","","No Attack","true","salt","10","0","0","7","3","false","FedAvg","MNIST","true","MLP","192.168.50.546593","Model Poisoning","salt","10","80","10","false","10","","","0.0967741683125496","0.0187741294503212","1026.43212890625","0.010584676638245584","0.0967741683125496","0.10000000149011612","0.0191431175917387","0.010584677569568155","0.10000000149011612","0.6928572058677673","0.6233333349227905","13.63648796081543","0.6500000357627869","0.6928572058677673","0.6995349526405334","0.7006031274795532","0.70228111743927","0.6995349526405334","0.7197487354278564","0.6615052819252014","13.11113166809082","0.6796913743019104","0.7197487354278564","0.728675127029419","0.6830834150314331","0.7419230937957764","0.728675127029419","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","finished","-","janousy","","2023-06-12T22:16:06.000Z","1313","","5mmrsc93","MNIST_1_MLP_FedAvg_fully_ModelPoisoning_0_N10-S0_R80_salt_20230612_221536","","2023-06-13T07:12:13.000Z","2023-06-12T22:37:59.000Z","f54d564c98db","","","","","","","No Attack","true","salt","10","0","0","7","3","false","FedAvg","MNIST","true","MLP","192.168.50.446592","Model Poisoning","salt","10","80","10","false","10","","","0.0967741683125496","0.01691657304763794","907.6079711914062","0.009475805796682836","0.0967741683125496","0.10000000149011612","0.017311234027147293","0.00947580672800541","0.10000000149011612","0.5600000023841858","0.5222222208976746","26.0224609375","0.5305556058883667","0.5600000023841858","0.6573630571365356","0.657505989074707","0.6580475568771362","0.6573630571365356","0.631964385509491","0.5460096001625061","32.13987731933594","0.5746748447418213","0.631964385509491","0.6264007091522217","0.5735193490982056","0.6707333922386169","0.6264007091522217","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","finished","-","janousy","","2023-06-12T22:16:05.000Z","1322","","wreeook2","MNIST_1_MLP_FedAvg_fully_ModelPoisoning_0_N10-S0_R80_salt_20230612_221536","","2023-06-13T07:12:13.000Z","2023-06-12T22:38:07.000Z","f2c7580b5b83","","","","","","","No Attack","true","salt","10","0","0","7","3","false","FedAvg","MNIST","true","MLP","192.168.50.346591","Model Poisoning","salt","10","80","10","false","10","","","0.0967741683125496","0.018440375104546547","871.0612182617188","0.010383063927292824","0.0967741683125496","0.10000000149011612","0.018812786787748337","0.010383063927292824","0.10000000149011612","0.7250000238418579","0.7505519986152649","10.418661117553713","0.8954546451568604","0.7250000238418579","0.6578486561775208","0.6583714485168457","0.6593363881111145","0.6578486561775208","0.6337610483169556","0.5487663149833679","36.83564758300781","0.5813477635383606","0.6337610483169556","0.637143075466156","0.5783452391624451","0.6674109697341919","0.637143075466156","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_7","finished","-","janousy","","2023-06-12T22:16:05.000Z","1321","","uasgagmb","MNIST_1_MLP_FedAvg_fully_ModelPoisoning_0_N10-S0_R80_salt_20230612_221536","","2023-06-13T07:12:13.000Z","2023-06-12T22:38:06.000Z","5351b6d59470","","","","","","","No Attack","true","salt","10","0","0","7","3","false","FedAvg","MNIST","true","MLP","192.168.50.946597","Model Poisoning","salt","10","80","10","false","10","","","0.0967741683125496","0.01842775382101536","1199.482177734375","0.010383065789937971","0.0967741683125496","0.10000000149011612","0.018812786787748337","0.010383063927292824","0.10000000149011612","0.4447619020938874","0.4404761791229248","31.5560359954834","0.512499988079071","0.4447619020938874","0.6661089658737183","0.6659021973609924","0.6663481593132019","0.6661089658737183","0.5997927188873291","0.5309842824935913","19.873680114746097","0.5720997452735901","0.5997927188873291","0.623180091381073","0.5732143521308899","0.796682596206665","0.623180091381073","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_9","finished","-","janousy","","2023-06-12T22:16:05.000Z","1318","","r8vfm1mv","MNIST_1_MLP_FedAvg_fully_ModelPoisoning_0_N10-S0_R80_salt_20230612_221536","","2023-06-13T07:12:13.000Z","2023-06-12T22:38:03.000Z","620ec57ca271","","","","","","","No Attack","true","salt","10","0","0","7","3","false","FedAvg","MNIST","true","MLP","192.168.50.1146599","Model Poisoning","salt","10","80","10","false","10","","","0.09999997168779372","0.017790773883461952","1099.7191162109375","0.009879032149910929","0.09999997168779372","0.10000000149011612","0.017981652170419693","0.009879032149910929","0.10000000149011612","0.7666667103767395","0.7028571367263794","5.297245979309082","0.6816666722297668","0.7666667103767395","0.695707380771637","0.6955903172492981","0.6959205269813538","0.695707380771637","0.8065407276153564","0.7909054756164551","6.725038528442383","0.8316457867622375","0.8065407276153564","0.8439161777496338","0.8410608768463135","0.8697519898414612","0.8439161777496338","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
