"Name","State","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","adversarial_args.attack_env.attack","adversarial_args.attack_env.noise_type","adversarial_args.attack_env.poisoned_node_percent","adversarial_args.attack_env.poisoned_ratio","adversarial_args.attack_env.poisoned_sample_percent","adversarial_args.attack_env.targeted","adversarial_args.attacks","adversarial_args.is_iid","adversarial_args.noise_type","adversarial_args.poisoned_node_percent","adversarial_args.poisoned_ratio","adversarial_args.poisoned_sample_percent","adversarial_args.target_changed_label","adversarial_args.target_label","adversarial_args.targeted","aggregator_args.algorithm","attack_env.attack","attack_env.noise_type","attack_env.poisoned_node_percent","attack_env.poisoned_ratio","attack_env.poisoned_sample_percent","attack_env.targeted","data_args.dataset","data_args.is_iid","model_args.model","network_args","Round","Test/ASR-backdoor","Test/ASR-targeted","Test/Accuracy","Test/F1Score","Test/Loss","Test/Precision","Test/Recall","TestEpoch/Accuracy","TestEpoch/F1Score","TestEpoch/Precision","TestEpoch/Recall","Train/Accuracy","Train/F1Score","Train/Loss","Train/Precision","Train/Recall","TrainEpoch/Accuracy","TrainEpoch/F1Score","TrainEpoch/Precision","TrainEpoch/Recall","Validation/Accuracy","Validation/F1Score","Validation/Loss","Validation/Precision","Validation/Recall","ValidationEpoch/Accuracy","ValidationEpoch/F1Score","ValidationEpoch/Precision","ValidationEpoch/Recall","agg_weight_192.168.50.10:46518","agg_weight_192.168.50.10:46638","agg_weight_192.168.50.10:46648","agg_weight_192.168.50.11:46519","agg_weight_192.168.50.11:46639","agg_weight_192.168.50.11:46649","agg_weight_192.168.50.2:46510","agg_weight_192.168.50.2:46630","agg_weight_192.168.50.2:46640","agg_weight_192.168.50.3:46511","agg_weight_192.168.50.3:46631","agg_weight_192.168.50.3:46641","agg_weight_192.168.50.4:46512","agg_weight_192.168.50.4:46632","agg_weight_192.168.50.4:46642","agg_weight_192.168.50.5:46513","agg_weight_192.168.50.5:46633","agg_weight_192.168.50.5:46643","agg_weight_192.168.50.6:46514","agg_weight_192.168.50.6:46634","agg_weight_192.168.50.6:46644","agg_weight_192.168.50.7:46515","agg_weight_192.168.50.7:46635","agg_weight_192.168.50.7:46645","agg_weight_192.168.50.8:46516","agg_weight_192.168.50.8:46636","agg_weight_192.168.50.8:46646","agg_weight_192.168.50.9:46517","agg_weight_192.168.50.9:46637","agg_weight_192.168.50.9:46647","cos_192.168.50.10:46518","cos_192.168.50.10:46608","cos_192.168.50.10:46618","cos_192.168.50.10:46628","cos_192.168.50.10:46638","cos_192.168.50.10:46648","cos_192.168.50.11:46519","cos_192.168.50.11:46609","cos_192.168.50.11:46619","cos_192.168.50.11:46629","cos_192.168.50.11:46639","cos_192.168.50.11:46649","cos_192.168.50.2:46510","cos_192.168.50.2:46600","cos_192.168.50.2:46610","cos_192.168.50.2:46620","cos_192.168.50.2:46630","cos_192.168.50.2:46640","cos_192.168.50.3:46511","cos_192.168.50.3:46601","cos_192.168.50.3:46611","cos_192.168.50.3:46621","cos_192.168.50.3:46631","cos_192.168.50.3:46641","cos_192.168.50.4:46512","cos_192.168.50.4:46602","cos_192.168.50.4:46612","cos_192.168.50.4:46622","cos_192.168.50.4:46632","cos_192.168.50.4:46642","cos_192.168.50.5:46513","cos_192.168.50.5:46603","cos_192.168.50.5:46613","cos_192.168.50.5:46623","cos_192.168.50.5:46633","cos_192.168.50.5:46643","cos_192.168.50.6:46514","cos_192.168.50.6:46604","cos_192.168.50.6:46614","cos_192.168.50.6:46624","cos_192.168.50.6:46634","cos_192.168.50.6:46644","cos_192.168.50.7:46515","cos_192.168.50.7:46605","cos_192.168.50.7:46615","cos_192.168.50.7:46625","cos_192.168.50.7:46635","cos_192.168.50.7:46645","cos_192.168.50.8:46516","cos_192.168.50.8:46606","cos_192.168.50.8:46616","cos_192.168.50.8:46626","cos_192.168.50.8:46636","cos_192.168.50.8:46646","cos_192.168.50.9:46517","cos_192.168.50.9:46607","cos_192.168.50.9:46617","cos_192.168.50.9:46627","cos_192.168.50.9:46637","cos_192.168.50.9:46647","epoch","trainer/global_step","val_loss_192.168.50.10:46518","val_loss_192.168.50.10:46638","val_loss_192.168.50.10:46648","val_loss_192.168.50.11:46519","val_loss_192.168.50.11:46639","val_loss_192.168.50.11:46649","val_loss_192.168.50.2:46510","val_loss_192.168.50.2:46630","val_loss_192.168.50.2:46640","val_loss_192.168.50.3:46511","val_loss_192.168.50.3:46631","val_loss_192.168.50.3:46641","val_loss_192.168.50.4:46512","val_loss_192.168.50.4:46632","val_loss_192.168.50.4:46642","val_loss_192.168.50.5:46513","val_loss_192.168.50.5:46633","val_loss_192.168.50.5:46643","val_loss_192.168.50.6:46514","val_loss_192.168.50.6:46634","val_loss_192.168.50.6:46644","val_loss_192.168.50.7:46515","val_loss_192.168.50.7:46635","val_loss_192.168.50.7:46645","val_loss_192.168.50.8:46516","val_loss_192.168.50.8:46636","val_loss_192.168.50.8:46646","val_loss_192.168.50.9:46517","val_loss_192.168.50.9:46637","val_loss_192.168.50.9:46647"
"participant_7","finished","-","janousy","","2023-06-18T18:09:22.000Z","1323","","da2zmf1b","FASHIONMNIST_1_MLP_FlTrust_fully_ModelPoisoning_0_N80-S0_R80_salt_20230618_180847","","2023-06-19T21:27:57.000Z","2023-06-18T18:31:25.000Z","9449d3cb9249","","","","","","Model Poisoning","salt","80","80","0","false","No Attack","true","salt","80","0","0","7","3","false","FlTrust","Model Poisoning","salt","80","80","0","false","FASHIONMNIST","true","MLP","192.168.50.946607","10","0.075","0.008547008547008548","0.07743857055902481","0.06676028668880463","7.727619638312444e+25","0.0764632448554039","0.07743857055902481","0.0813019797205925","0.07804789394140244","0.08787047117948532","0.0813019797205925","0.019999999552965164","0.01428571529686451","5.917715498846024e+22","0.011111111380159857","0.019999999552965164","0.09941283613443376","0.08792704343795776","0.09701727330684662","0.09941283613443376","0.10596559941768646","0.0808577612042427","5.522135520536458e+22","0.08832010626792908","0.10596559941768646","0.10755539685487749","0.0937925949692726","0.08606858551502228","0.10755539685487749","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","1","","","","","","1","","","","","","1","","","","","","1","","","","","","1","","","","","","1","","","","","","1","","","","","","1","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","finished","-","janousy","","2023-06-18T18:09:22.000Z","1322","","95druhcx","FASHIONMNIST_1_MLP_FlTrust_fully_ModelPoisoning_0_N80-S0_R80_salt_20230618_180847","","2023-06-19T21:27:57.000Z","2023-06-18T18:31:24.000Z","98e71d55d477","","","","","","Model Poisoning","salt","80","80","0","false","Model Poisoning","true","salt","80","0.8","0","7","3","false","FlTrust","Model Poisoning","salt","80","80","0","false","FASHIONMNIST","true","MLP","192.168.50.546603","10","0.07","0.030927835051546393","0.08915899693965912","0.07134538888931274","2556.78271484375","0.08374208956956863","0.08915899693965912","0.0933116376399994","0.0845051035284996","0.09414255619049072","0.0933116376399994","0.10000000149011612","0.0117647061124444","184152","0.0062500000931322575","0.10000000149011612","0.10027490556240082","0.09846913069486618","0.1016915887594223","0.10027490556240082","0.09444446116685867","0.01846098341047764","381885.78125","0.010416666977107523","0.09444446116685867","0.10000000149011612","0.01886792480945587","0.01041666604578495","0.10000000149011612","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","1","","","","","","1","","","","","","1","","","","","","1","","","","","","","","","","","","1","","","","","","1","","","","","","1","","","","","","1","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","finished","-","janousy","","2023-06-18T17:47:33.000Z","1256","","cmzg634c","FASHIONMNIST_1_MLP_TrimmedMean_fully_ModelPoisoning_0_N10-S0_R80_salt_20230618_174604","","2023-06-19T21:27:57.000Z","2023-06-18T18:08:29.000Z","77f9eb927889","","","","","","Model Poisoning","salt","10","80","0","false","No Attack","true","salt","10","0","0","7","3","false","TrimmedMean","Model Poisoning","salt","10","80","0","false","FASHIONMNIST","true","MLP","192.168.50.246590","10","0","0","0.0967741683125496","0.020031919702887535","2043.6275634765625","0.011391130276024342","0.0967741683125496","0.10000000149011612","0.020452488213777546","0.011391129344701769","0.10000000149011612","0.5250000357627869","0.390256404876709","97.03045654296876","0.3725000023841858","0.5250000357627869","0.5975848436355591","0.595617949962616","0.5953100919723511","0.5975848436355591","0.4383068978786469","0.3118796944618225","62.01003646850586","0.30524852871894836","0.4383068978786469","0.4558447003364563","0.33667370676994324","0.33319538831710815","0.4558447003364563","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_6","finished","-","janousy","","2023-06-18T17:46:35.000Z","1315","","vs2o9jso","FASHIONMNIST_1_MLP_TrimmedMean_fully_ModelPoisoning_0_N10-S0_R80_salt_20230618_174604","","2023-06-19T21:27:57.000Z","2023-06-18T18:08:30.000Z","ea41b01341b4","","","","","","Model Poisoning","salt","10","80","0","false","No Attack","true","salt","10","0","0","7","3","false","TrimmedMean","Model Poisoning","salt","10","80","0","false","FASHIONMNIST","true","MLP","192.168.50.846596","10","0","0","0.08387095481157303","0.015273625031113625","2067.573486328125","0.008568547666072845","0.08387095481157303","0.10000000149011612","0.01578458771109581","0.00856854859739542","0.10000000149011612","0.6883333325386047","0.6559740304946899","18.64972686767578","0.7325000166893005","0.6883333325386047","0.5671701431274414","0.5628243684768677","0.562052309513092","0.5671701431274414","0.6391844153404236","0.602834939956665","16.675262451171875","0.6659172773361206","0.6391844153404236","0.6537396907806396","0.6434875130653381","0.7044680118560791","0.6537396907806396","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_7","finished","-","janousy","","2023-06-18T17:46:35.000Z","1316","","ix85kaco","FASHIONMNIST_1_MLP_TrimmedMean_fully_ModelPoisoning_0_N10-S0_R80_salt_20230618_174604","","2023-06-19T21:27:57.000Z","2023-06-18T18:08:31.000Z","ce24f0cd75ae","","","","","","Model Poisoning","salt","10","80","0","false","No Attack","true","salt","10","0","0","7","3","false","TrimmedMean","Model Poisoning","salt","10","80","0","false","FASHIONMNIST","true","MLP","192.168.50.946597","10","0","0","0.0967741683125496","0.017595725134015083","2123.988037109375","0.0098790330812335","0.0967741683125496","0.10000000149011612","0.017981652170419693","0.009879032149910929","0.10000000149011612","0.5","0.42039215564727783","32.01374053955078","0.41410255432128906","0.5","0.6006757020950317","0.5985580682754517","0.5978614091873169","0.6006757020950317","0.47291672229766846","0.35727205872535706","36.04188537597656","0.34735730290412903","0.47291672229766846","0.503018856048584","0.3965551257133484","0.4801761507987976","0.503018856048584","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","finished","-","janousy","","2023-06-18T17:46:34.000Z","1314","","trfsruh7","FASHIONMNIST_1_MLP_TrimmedMean_fully_ModelPoisoning_0_N10-S0_R80_salt_20230618_174604","","2023-06-19T21:27:57.000Z","2023-06-18T18:08:28.000Z","88819c8a0b86","","","","","","Model Poisoning","salt","10","80","0","false","No Attack","true","salt","10","0","0","7","3","false","TrimmedMean","Model Poisoning","salt","10","80","0","false","FASHIONMNIST","true","MLP","192.168.50.646594","10","0","0","0.0967741683125496","0.018929723650217056","1755.93359375","0.010685483925044537","0.0967741683125496","0.10000000149011612","0.019307833164930344","0.010685483925044537","0.10000000149011612","0.5840476155281067","0.45659339427948","27.230255126953125","0.5277777910232544","0.5840476155281067","0.5827045440673828","0.5809880495071411","0.5808713436126709","0.5827045440673828","0.6518827676773071","0.5871800184249878","18.379112243652344","0.6295745372772217","0.6518827676773071","0.6715309023857117","0.6315634846687317","0.6892687678337097","0.6715309023857117","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_9","finished","-","janousy","","2023-06-18T17:46:34.000Z","1319","","rvnyvp7j","FASHIONMNIST_1_MLP_TrimmedMean_fully_ModelPoisoning_0_N10-S0_R80_salt_20230618_174604","","2023-06-19T21:27:57.000Z","2023-06-18T18:08:33.000Z","910abdc6a5fb","","","","","","Model Poisoning","salt","10","80","0","false","No Attack","true","salt","10","0","0","7","3","false","TrimmedMean","Model Poisoning","salt","10","80","0","false","FASHIONMNIST","true","MLP","192.168.50.1146599","10","0","0","0.0967741683125496","0.015808040276169777","1825.4676513671875","0.008770163170993328","0.0967741683125496","0.10000000149011612","0.01612604223191738","0.008770161308348179","0.10000000149011612","0.6452381610870361","0.5714285969734192","38.93803787231445","0.6166666746139526","0.6452381610870361","0.5846835970878601","0.5823184251785278","0.583834171295166","0.5846835970878601","0.49506622552871704","0.4012327194213867","42.73189163208008","0.39778777956962585","0.49506622552871704","0.5053015351295471","0.42991381883621216","0.49201565980911255","0.5053015351295471","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_5","finished","-","janousy","","2023-06-18T17:46:34.000Z","1319","","okyk6mxj","FASHIONMNIST_1_MLP_TrimmedMean_fully_ModelPoisoning_0_N10-S0_R80_salt_20230618_174604","","2023-06-19T21:27:57.000Z","2023-06-18T18:08:33.000Z","6092ee0dd511","","","","","","Model Poisoning","salt","10","80","0","false","No Attack","true","salt","10","0","0","7","3","false","TrimmedMean","Model Poisoning","salt","10","80","0","false","FASHIONMNIST","true","MLP","192.168.50.746595","10","0","0","0.0967741683125496","0.018472297117114067","1826.5654296875","0.01038306299597025","0.0967741683125496","0.10000000149011612","0.018812786787748337","0.010383063927292824","0.10000000149011612","0.45000001788139343","0.28999999165534973","49.38658142089844","0.25833335518836975","0.45000001788139343","0.5974195599555969","0.5945171117782593","0.5943140983581543","0.5974195599555969","0.4497288465499878","0.37899014353752136","47.48304748535156","0.4278458952903747","0.4497288465499878","0.4703300893306732","0.4240688681602478","0.6557814478874207","0.4703300893306732","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","finished","-","janousy","","2023-06-18T17:46:34.000Z","1321","","lo7a8spb","FASHIONMNIST_1_MLP_TrimmedMean_fully_ModelPoisoning_0_N10-S0_R80_salt_20230618_174604","","2023-06-19T21:27:57.000Z","2023-06-18T18:08:35.000Z","151f82d253e1","","","","","","Model Poisoning","salt","10","80","0","false","Model Poisoning","true","salt","10","0.8","0","7","3","false","TrimmedMean","Model Poisoning","salt","10","80","0","false","FASHIONMNIST","true","MLP","192.168.50.546593","10","0","0","0.0967741683125496","0.015911433845758438","1766.9188232421875","0.008870968595147133","0.0967741683125496","0.10000000149011612","0.016296295449137688","0.008870967663824558","0.10000000149011612","0.76500004529953","0.6862698793411255","25.58966827392578","0.6916667222976685","0.76500004529953","0.5846009850502014","0.5824834108352661","0.5822415947914124","0.5846009850502014","0.5353042483329773","0.4182114005088806","67.68389129638672","0.40684160590171814","0.5353042483329773","0.5776651501655579","0.4667651057243347","0.5321003794670105","0.5776651501655579","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","finished","-","janousy","","2023-06-18T17:46:34.000Z","1314","","gxp9u4x1","FASHIONMNIST_1_MLP_TrimmedMean_fully_ModelPoisoning_0_N10-S0_R80_salt_20230618_174604","","2023-06-19T21:27:57.000Z","2023-06-18T18:08:28.000Z","30eba6ef610b","","","","","","Model Poisoning","salt","10","80","0","false","No Attack","true","salt","10","0","0","7","3","false","TrimmedMean","Model Poisoning","salt","10","80","0","false","FASHIONMNIST","true","MLP","192.168.50.446592","10","0","0","0.0967741683125496","0.01837148331105709","1802.1329345703125","0.010483872145414352","0.0967741683125496","0.10000000149011612","0.018978102132678032","0.010483870282769203","0.10000000149011612","0.5866666436195374","0.5259706974029541","16.5970401763916","0.5797619223594666","0.5866666436195374","0.5903297662734985","0.5866261124610901","0.5859217643737793","0.5903297662734985","0.6877248883247375","0.6238763928413391","18.005455017089844","0.6251697540283203","0.6877248883247375","0.706920325756073","0.6680609583854675","0.6654999256134033","0.706920325756073","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","finished","-","janousy","","2023-06-18T17:46:34.000Z","1316","","cc0b9syg","FASHIONMNIST_1_MLP_TrimmedMean_fully_ModelPoisoning_0_N10-S0_R80_salt_20230618_174604","","2023-06-19T21:27:57.000Z","2023-06-18T18:08:30.000Z","582a135b57c2","","","","","","Model Poisoning","salt","10","80","0","false","No Attack","true","salt","10","0","0","7","3","false","TrimmedMean","Model Poisoning","salt","10","80","0","false","FASHIONMNIST","true","MLP","192.168.50.346591","10","0","0","0.09354836493730544","0.018483437597751617","1748.6373291015625","0.010483870282769203","0.09354836493730544","0.10000000149011612","0.018978102132678032","0.010483870282769203","0.10000000149011612","0.4583333134651184","0.3945249021053314","90.61119079589844","0.46964287757873535","0.4583333134651184","0.5714455842971802","0.5688195824623108","0.5699799656867981","0.5714455842971802","0.5813095569610596","0.5120120644569397","22.427772521972656","0.5520437955856323","0.5813095569610596","0.6018235683441162","0.5685458779335022","0.6490628719329834","0.6018235683441162","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_8","finished","-","janousy","","2023-06-18T17:46:34.000Z","1320","","5njhdweb","FASHIONMNIST_1_MLP_TrimmedMean_fully_ModelPoisoning_0_N10-S0_R80_salt_20230618_174604","","2023-06-19T21:27:57.000Z","2023-06-18T18:08:34.000Z","8c14e5aabf63","","","","","","Model Poisoning","salt","10","80","0","false","No Attack","true","salt","10","0","0","7","3","false","TrimmedMean","Model Poisoning","salt","10","80","0","false","FASHIONMNIST","true","MLP","192.168.50.1046598","10","0","0","0.0967741683125496","0.018271278589963913","1869.6072998046875","0.010282257571816444","0.0967741683125496","0.10000000149011612","0.018647167831659317","0.010282257571816444","0.10000000149011612","0.4633333384990692","0.3719047605991363","31.789995193481445","0.3849242329597473","0.4633333384990692","0.5740447044372559","0.5712902545928955","0.5716567635536194","0.5740447044372559","0.6126322150230408","0.5374267101287842","45.08903503417969","0.5568637251853943","0.6126322150230408","0.6365100741386414","0.5751272439956665","0.6111778616905212","0.6365100741386414","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","finished","-","janousy","","2023-06-18T17:24:18.000Z","1272","","qymjzpzf","FASHIONMNIST_1_MLP_TrimmedMean_fully_ModelPoisoning_0_N50-S0_R80_salt_20230618_172248","","2023-06-19T21:27:59.000Z","2023-06-18T17:45:30.000Z","b44f4e94604c","","","","","","Model Poisoning","salt","50","80","0","false","No Attack","true","salt","50","0","0","7","3","false","TrimmedMean","Model Poisoning","salt","50","80","0","false","FASHIONMNIST","true","MLP","192.168.50.246580","10","0","0","0.09999997168779372","0.019705064594745636","490.8623352050781","0.011189515702426434","0.09999997168779372","0.10000000149011612","0.02012692764401436","0.011189515702426434","0.10000000149011612","0.10000000149011612","0.027027025818824768","1024.4716796875","0.015625","0.10000000149011612","0.09045660495758057","0.08816468715667725","0.09051144123077393","0.09045660495758057","0.10000001639127731","0.01994723081588745","1163.3621826171875","0.01128472201526165","0.10000001639127731","0.10000000149011612","0.020280811935663223","0.01128472201526165","0.10000000149011612","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_5","finished","-","janousy","","2023-06-18T17:23:21.000Z","1326","","xw53e6w9","FASHIONMNIST_1_MLP_TrimmedMean_fully_ModelPoisoning_0_N50-S0_R80_salt_20230618_172248","","2023-06-19T21:27:59.000Z","2023-06-18T17:45:27.000Z","c6783d1ad763","","","","","","Model Poisoning","salt","50","80","0","false","No Attack","true","salt","50","0","0","7","3","false","TrimmedMean","Model Poisoning","salt","50","80","0","false","FASHIONMNIST","true","MLP","192.168.50.746585","10","0","0","0.0967741683125496","0.017482446506619453","500.8462829589844","0.009879032149910929","0.0967741683125496","0.10000000149011612","0.017981652170419693","0.009879032149910929","0.10000000149011612","0.10000000149011612","0.01714285835623741","922.9638671875","0.00937500037252903","0.10000000149011612","0.1064833328127861","0.10472983866930008","0.10780026018619536","0.1064833328127861","0.08888890594244003","0.018702402710914612","917.7698364257812","0.01059027761220932","0.08888890594244003","0.10000000149011612","0.01915227621793747","0.01059027761220932","0.10000000149011612","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_9","finished","-","janousy","","2023-06-18T17:23:21.000Z","1330","","nci7idy2","FASHIONMNIST_1_MLP_TrimmedMean_fully_ModelPoisoning_0_N50-S0_R80_salt_20230618_172248","","2023-06-19T21:27:59.000Z","2023-06-18T17:45:31.000Z","341aba6a0347","","","","","","Model Poisoning","salt","50","80","0","false","Model Poisoning","true","salt","50","0.8","0","7","3","false","TrimmedMean","Model Poisoning","salt","50","80","0","false","FASHIONMNIST","true","MLP","192.168.50.1146589","10","0","0","0.09999997168779372","0.01717512123286724","539.0752563476562","0.009576613083481789","0.09999997168779372","0.10000000149011612","0.017479300498962402","0.009576613083481789","0.10000000149011612","0.10000000149011612","0.031578946858644485","475.556640625","0.01875000074505806","0.10000000149011612","0.10093995928764345","0.09869661182165146","0.10101578384637833","0.10093995928764345","0.09444446116685867","0.017890900373458862","805.098876953125","0.010069445706903934","0.09444446116685867","0.10000000149011612","0.018296528607606888","0.01006944477558136","0.10000000149011612","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","finished","-","janousy","","2023-06-18T17:23:21.000Z","1330","","n8od8pgw","FASHIONMNIST_1_MLP_TrimmedMean_fully_ModelPoisoning_0_N50-S0_R80_salt_20230618_172248","","2023-06-19T21:27:59.000Z","2023-06-18T17:45:31.000Z","d7048e714ef2","","","","","","Model Poisoning","salt","50","80","0","false","No Attack","true","salt","50","0","0","7","3","false","TrimmedMean","Model Poisoning","salt","50","80","0","false","FASHIONMNIST","true","MLP","192.168.50.646584","10","0","0","0.0967741683125496","0.01909373141825199","487.3224487304687","0.01088709756731987","0.0967741683125496","0.10000000149011612","0.01963636465370655","0.010887096635997295","0.10000000149011612","0.10000000149011612","0.006060606334358454","854.896484375","0.0031250000465661287","0.10000000149011612","0.10253190249204636","0.10069264471530914","0.1035066619515419","0.10253190249204636","0.10000001639127731","0.01511289644986391","1364.714599609375","0.008333333767950535","0.10000001639127731","0.10000000149011612","0.015384616330266","0.008333333767950535","0.10000000149011612","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","finished","-","janousy","","2023-06-18T17:23:21.000Z","1328","","mf0d59u6","FASHIONMNIST_1_MLP_TrimmedMean_fully_ModelPoisoning_0_N50-S0_R80_salt_20230618_172248","","2023-06-19T21:27:59.000Z","2023-06-18T17:45:29.000Z","29d7d7529e24","","","","","","Model Poisoning","salt","50","80","0","false","Model Poisoning","true","salt","50","0.8","0","7","3","false","TrimmedMean","Model Poisoning","salt","50","80","0","false","FASHIONMNIST","true","MLP","192.168.50.546583","10","0","0","0.0967741683125496","0.018358923494815823","491.0475769042969","0.010383065789937971","0.0967741683125496","0.10000000149011612","0.018812786787748337","0.010383063927292824","0.10000000149011612","0.10000000149011612","0.006060606334358454","1224.595703125","0.0031250000465661287","0.10000000149011612","0.099689818918705","0.09727344661951064","0.10010113567113876","0.099689818918705","0.09444446116685867","0.017786694690585136","918.2864379882812","0.009895834140479565","0.09444446116685867","0.10000000149011612","0.018009480088949203","0.00989583320915699","0.10000000149011612","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_8","finished","-","janousy","","2023-06-18T17:23:21.000Z","1326","","ldj40tjn","FASHIONMNIST_1_MLP_TrimmedMean_fully_ModelPoisoning_0_N50-S0_R80_salt_20230618_172248","","2023-06-19T21:27:59.000Z","2023-06-18T17:45:27.000Z","ea72993e196a","","","","","","Model Poisoning","salt","50","80","0","false","No Attack","true","salt","50","0","0","7","3","false","TrimmedMean","Model Poisoning","salt","50","80","0","false","FASHIONMNIST","true","MLP","192.168.50.1046588","10","0","0","0.09032256156206132","0.014418715611100197","528.4615478515625","0.007963711395859718","0.09032256156206132","0.10000000149011612","0.014752568677067757","0.007963709533214569","0.10000000149011612","0.10000000149011612","0.0117647061124444","707.8251953125","0.0062500000931322575","0.10000000149011612","0.10034696757793428","0.09755756705999374","0.10015889257192612","0.10034696757793428","0.10000001639127731","0.019119983538985252","662.5230102539062","0.010763888247311115","0.10000001639127731","0.10000000149011612","0.019435737282037735","0.01076388917863369","0.10000000149011612","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
