"Name","adversarial_args.attacks","Test/Accuracy","Test/Loss","Hostname","Group","trainer/global_step","Round","adversarial_args.attack_env","State","Notes","User","Tags","Created","Runtime","Sweep","adversarial_args.noise_type","adversarial_args.poisoned_ratio","adversarial_args.poisoned_sample_persent","adversarial_args.target_changed_label","adversarial_args.target_label","adversarial_args.targeted","aggregator_args.algorithm","data_args.dataset","model_args.model","network_args","127.0.0.1:46505","127.0.0.1:46505 127.0.0.1:46506","127.0.0.1:46505 127.0.0.1:46507","127.0.0.1:46505 127.0.0.1:46508","127.0.0.1:46506","127.0.0.1:46506 127.0.0.1:46507","127.0.0.1:46506 127.0.0.1:46509 127.0.0.1:46505","127.0.0.1:46507","127.0.0.1:46508","127.0.0.1:46509","127.0.0.1:46509 127.0.0.1:46507","127.0.0.1:46509 127.0.0.1:46507 127.0.0.1:46505","Train/Loss","TrainEnd/Loss","Validation/Accuracy","Validation/Loss","epoch","127.0.0.1:46510","127.0.0.1:46511","127.0.0.1:46512","127.0.0.1:46513","127.0.0.1:46514","127.0.0.1:46520","127.0.0.1:46521","127.0.0.1:46522","127.0.0.1:46523","127.0.0.1:46524","127.0.0.1:46524 127.0.0.1:46520","127.0.0.1:46530","127.0.0.1:46531","127.0.0.1:46532","127.0.0.1:46533","127.0.0.1:46534","127.0.0.1:46540","127.0.0.1:46541","127.0.0.1:46542","127.0.0.1:46543","127.0.0.1:46544","127.0.0.1:46550","127.0.0.1:46551","127.0.0.1:46552","127.0.0.1:46553","127.0.0.1:46554","127.0.0.1:46513 127.0.0.1:46511","127.0.0.1:46515","127.0.0.1:46516","127.0.0.1:46517","127.0.0.1:46518","127.0.0.1:46519","127.0.0.1:46525","127.0.0.1:46526","127.0.0.1:46527","127.0.0.1:46528","127.0.0.1:46529","127.0.0.1:46535","127.0.0.1:46536","127.0.0.1:46537","127.0.0.1:46538","127.0.0.1:46539"
"participant_4","Model Poisoning","0.09350000321865082","44267.32421875","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_235514","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:59:39.000Z","10500","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146594","","","","","","","","","","","","","94.814453125","115.45375061035156","0.6891666650772095","107.35952758789062","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","Model Poisoning","0.10849999636411668","38878.75390625","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_235118","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:54:29.000Z","10614","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146585","","","","","","","","","","","","","125.865234375","94.82453918457033","0.8450000286102295","45.811092376708984","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","Model Poisoning","0.10199999809265135","54460.59375","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_235118","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:54:22.000Z","10229","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146588","","","","","","","","","","","","","30.29522705078125","96.2619171142578","0.6491666436195374","135.12493896484375","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","No Attack","0.8330000042915344","69.937255859375","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_235118","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:54:15.000Z","10581","","salt","0","0","0","0","true","FedAvg","MNIST","MLP","127.0.0.146589","","","","","","","","","","","","","20.291015625","75.9264144897461","0.7883333563804626","87.95631408691406","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","No Attack","0.9010000228881836","49.25593185424805","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_235118","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:54:09.000Z","10631","","salt","0","0","0","0","true","FedAvg","MNIST","MLP","127.0.0.146587","","","","","","","","","","","","","10.110109329223633","82.25216674804688","0.903333306312561","45.5775260925293","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","Model Poisoning","0.10050000250339508","47105.421875","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_235118","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:54:00.000Z","10304","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146586","","","","","","","","","","","","","97.521484375","99.29759216308594","0.6200000047683716","164.09446716308594","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","Model Poisoning","0.10350000113248824","21983.880859375","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_234724","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:50:35.000Z","10289","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146580","","","","","","","","","","","","","134.42578125","104.88932037353516","0.7616666555404663","64.199951171875","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","Model Poisoning","0.1080000028014183","18599.166015625","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_234724","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:50:31.000Z","10216","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146581","","","","","","","","","","","","","174.89453125","108.1469497680664","0.5208333134651184","203.9427490234375","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","No Attack","0.8644999861717224","54.64462661743164","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_234724","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:50:22.000Z","9592","","salt","0","0","0","0","true","FedAvg","MNIST","MLP","127.0.0.146583","","","","","","","","","","","","","50.193359375","64.8035659790039","0.82833331823349","71.0019760131836","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","Model Poisoning","0.09549999982118608","54964.6171875","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_234724","0","4","","finished","-","janousy","ModelPoisoning","2023-05-05T21:50:12.000Z","2251","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146584","","","","","","","","","","","","","28.360275268554688","88.54197692871094","0.7591666579246521","64.69939422607422","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","Model Poisoning","0.09049999713897704","21297.232421875","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_234724","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:50:06.000Z","9669","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146582","","","","","","","","","","","","","97.33576965332033","90.02574920654297","0.6366666555404663","129.2812957763672","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","Model Poisoning","","","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_234413","0","0","","crashed","-","janousy","ModelPoisoning","2023-05-05T21:46:19.000Z","32946","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146579","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","No Attack","0.8554999828338623","33.407039642333984","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_234413","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:46:13.000Z","10559","","salt","0","0","0","0","true","FedAvg","MNIST","MLP","127.0.0.146575","","","","","","","","","","","","","24.29437255859375","17.4773006439209","0.8725000023841858","25.616500854492188","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","Model Poisoning","0.10350000113248824","39652.796875","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_234413","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:46:06.000Z","10670","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146577","","","","","","","","","","","","","8.138854026794434","89.84336853027344","0.8033333420753479","57.96889877319336","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","No Attack","0.8669999837875366","47.89954376220703","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_234413","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:45:59.000Z","9096","","salt","0","0","0","0","true","FedAvg","MNIST","MLP","127.0.0.146578","","","","","","","","","","","","","118.50146484375","48.7452278137207","0.8166666626930237","64.86434936523438","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","Model Poisoning","0.09600000083446504","46387.390625","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_234413","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:45:51.000Z","10378","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146576","","","","","","","","","","","","","124.681640625","109.95667266845705","0.6891666650772095","183.2603454589844","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","Model Poisoning","0.10249999910593031","79321.8515625","some-mba.fritz.box","MNIST_MLP_TrimmedMean_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_234035","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:42:56.000Z","9271","","salt","0.2","0.6","0","0","true","TrimmedMean","MNIST","MLP","127.0.0.146570","","","","","","","","","","","","","55.4375","94.49887084960938","0.7583333253860474","84.24784851074219","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","Model Poisoning","0.10450000315904616","35392.609375","some-mba.fritz.box","MNIST_MLP_TrimmedMean_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_234035","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:42:51.000Z","9383","","salt","0.2","0.6","0","0","true","TrimmedMean","MNIST","MLP","127.0.0.146573","","","","","","","","","","","","","62.64453125","86.57533264160156","0.6524999737739563","73.09294891357422","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","Model Poisoning","0.10350000113248824","25422.333984375","some-mba.fritz.box","MNIST_MLP_TrimmedMean_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_234035","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:42:45.000Z","10290","","salt","0.2","0.6","0","0","true","TrimmedMean","MNIST","MLP","127.0.0.146572","","","","","","","","","","","","","41.171878814697266","113.49984741210938","0.7083333134651184","91.83293914794922","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","Model Poisoning","0.0989999994635582","20847.810546875","some-mba.fritz.box","MNIST_MLP_TrimmedMean_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_234035","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:42:37.000Z","10272","","salt","0.2","0.6","0","0","true","TrimmedMean","MNIST","MLP","127.0.0.146574","","","","","","","","","","","","","64.005859375","96.93961334228516","0.7850000262260437","65.91938018798828","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","No Attack","0.8274999856948853","18.269784927368164","some-mba.fritz.box","MNIST_MLP_TrimmedMean_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_234035","0","3","","finished","-","janousy","ModelPoisoning","2023-05-05T21:42:31.000Z","1460","","salt","0","0","0","0","true","TrimmedMean","MNIST","MLP","127.0.0.146571","","","","","","","","","","","","","15.64168930053711","31.71459197998047","0.8550000190734863","16.539884567260742","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","Model Poisoning","0.10249999910593031","36122.0390625","some-mba.fritz.box","MNIST_MLP_TrimmedMean_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_233650","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:38:51.000Z","7504","","salt","0.2","0.6","0","0","true","TrimmedMean","MNIST","MLP","127.0.0.146565","","","","","","","","","","","","","78.666015625","123.48013305664062","0.7108333110809326","104.5500946044922","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","No Attack","","","some-mba.fritz.box","MNIST_MLP_TrimmedMean_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_233650","","","","crashed","-","janousy","ModelPoisoning","2023-05-05T21:38:45.000Z","33398","","salt","0","0","0","0","true","TrimmedMean","MNIST","MLP","127.0.0.146569","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","Model Poisoning","0.09849999845027924","34414.6796875","some-mba.fritz.box","MNIST_MLP_TrimmedMean_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_233650","0","4","","finished","-","janousy","ModelPoisoning","2023-05-05T21:38:42.000Z","1122","","salt","0.2","0.6","0","0","true","TrimmedMean","MNIST","MLP","127.0.0.146568","","","","","","","","","","","","","48.60826873779297","681.4223022460938","0.6991666555404663","63.34027862548828","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","No Attack","","","some-mba.fritz.box","MNIST_MLP_TrimmedMean_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_233650","","","","crashed","-","janousy","ModelPoisoning","2023-05-05T21:38:38.000Z","33405","","salt","0","0","0","0","true","TrimmedMean","MNIST","MLP","127.0.0.146567","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","Model Poisoning","0.1080000028014183","53362.9921875","some-mba.fritz.box","MNIST_MLP_TrimmedMean_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_233650","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:38:31.000Z","8828","","salt","0.2","0.6","0","0","true","TrimmedMean","MNIST","MLP","127.0.0.146566","","","","","","","","","","","","","88.359375","146.32955932617188","0.6899999976158142","107.65496063232422","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","No Attack","0.796500027179718","70.41500091552734","some-mba.fritz.box","MNIST_MLP_Krum_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_233316","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:35:00.000Z","5820","","salt","0","0","0","0","true","Krum","MNIST","MLP","127.0.0.146560","","","","","","","","","","","","","37.61328125","104.13790893554688","0.8441666960716248","51.9081916809082","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","Model Poisoning","0.08449999988079071","63376.859375","some-mba.fritz.box","MNIST_MLP_Krum_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_233316","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:34:57.000Z","5765","","salt","0.2","0.6","0","0","true","Krum","MNIST","MLP","127.0.0.146564","","","","","","","","","","","","","114.197265625","108.48545837402344","0.7250000238418579","127.678466796875","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","Model Poisoning","0.10249999910593031","71653.0078125","some-mba.fritz.box","MNIST_MLP_Krum_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_233316","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:34:52.000Z","5720","","salt","0.2","0.6","0","0","true","Krum","MNIST","MLP","127.0.0.146563","","","","","","","","","","","","","48.091796875","111.69784545898438","0.8025000095367432","73.57687377929688","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","Model Poisoning","0.1014999970793724","38593.8515625","some-mba.fritz.box","MNIST_MLP_Krum_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_233316","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:34:45.000Z","3580","","salt","0.2","0.6","0","0","true","Krum","MNIST","MLP","127.0.0.146562","","","","","","","","","","","","","102.80902862548828","130.7859649658203","0.8725000023841858","37.79251480102539","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","Model Poisoning","0.1080000028014183","22589.736328125","some-mba.fritz.box","MNIST_MLP_Krum_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_233316","0","6","","finished","-","janousy","ModelPoisoning","2023-05-05T21:34:39.000Z","1476","","salt","0.2","0.6","0","0","true","Krum","MNIST","MLP","127.0.0.146561","","","","","","","","","","","","","131.51171875","62.999542236328125","0.7475000023841858","81.81522369384766","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","No Attack","0.7055000066757202","103.40174102783205","some-mba.fritz.box","MNIST_MLP_Krum_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_232946","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:31:07.000Z","2191","","salt","0","0","0","0","true","Krum","MNIST","MLP","127.0.0.146555","","","","","","","","","","","","","75.48486328125","92.72344207763672","0.7524999976158142","88.30609130859375","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","Model Poisoning","0.1014999970793724","45314.671875","some-mba.fritz.box","MNIST_MLP_Krum_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_232946","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:31:04.000Z","2464","","salt","0.2","0.6","0","0","true","Krum","MNIST","MLP","127.0.0.146557","","","","","","","","","","","","","96.546875","98.10016632080078","0.7441666722297668","113.51625061035156","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","Model Poisoning","0.15549999475479126","54917.6640625","some-mba.fritz.box","MNIST_MLP_Krum_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_232946","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:31:03.000Z","2328","","salt","0.2","0.6","0","0","true","Krum","MNIST","MLP","127.0.0.146558","","","","","","","","","","","","","30.7880859375","61.69804000854492","0.7591666579246521","74.24433135986328","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","Model Poisoning","0.10350000113248824","39717.1171875","some-mba.fritz.box","MNIST_MLP_Krum_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_232946","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:30:58.000Z","2006","","salt","0.2","0.6","0","0","true","Krum","MNIST","MLP","127.0.0.146559","","","","","","","","","","","","","12.599609375","67.78301239013672","0.8866666555404663","36.9964599609375","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","No Attack","0.809499979019165","82.46836853027344","some-mba.fritz.box","MNIST_MLP_Krum_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_232946","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:30:52.000Z","2438","","salt","0","0","0","0","true","Krum","MNIST","MLP","127.0.0.146556","","","","","","","","","","","","","49.376953125","82.82627868652344","0.8258333206176758","85.75811004638672","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","Model Poisoning","0.10350000113248824","14743.162109375","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_232620","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:27:37.000Z","1409","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146550","","","","","","","","","","","","","21.53131866455078","50.77647018432617","0.8299999833106995","28.712949752807617","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","Model Poisoning","0.10100000351667404","7140.76416015625","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_232620","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:27:35.000Z","1446","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146554","","","","","","","","","","","","","38.95240020751953","48.82218933105469","0.7991666793823242","36.32270050048828","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","Model Poisoning","0.17550000548362732","7922.66455078125","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_232620","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:27:32.000Z","1396","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146553","","","","","","","","","","","","","69.77930450439453","53.51222229003906","0.699999988079071","63.768436431884766","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","Model Poisoning","0.09200000017881392","4765.39013671875","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_232620","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:27:27.000Z","1435","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146552","","","","","","","","","","","","","85.49777221679688","50.31535339355469","0.7933333516120911","40.34646224975586","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","No Attack","0.10000000149011612","4498.32861328125","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_232620","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:27:18.000Z","1442","","salt","0","0","0","0","true","FedAvg","MNIST","MLP","127.0.0.146551","","","","","","","","","","","","","42.25341796875","36.81861877441406","0.8441666960716248","31.86652946472168","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","Model Poisoning","0.10849999636411668","3662.602783203125","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_232257","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:24:04.000Z","848","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146545","","","","","","","","","","","","","64.13525390625","28.37113380432129","0.7141666412353516","48.63205337524414","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","No Attack","0.09449999779462814","4560.14990234375","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_232257","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:24:03.000Z","853","","salt","0","0","0","0","true","FedAvg","MNIST","MLP","127.0.0.146548","","","","","","","","","","","","","21.849609375","35.987632751464844","0.8349999785423279","27.14899253845215","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","Model Poisoning","0.1809999942779541","3589.19384765625","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_232257","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:24:02.000Z","852","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146547","","","","","","","","","","","","","18.346370697021484","30.481904983520508","0.8216666579246521","37.27765655517578","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","No Attack","0.09700000286102296","4410.85791015625","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_232257","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:23:59.000Z","855","","salt","0","0","0","0","true","FedAvg","MNIST","MLP","127.0.0.146549","","","","","","","","","","","","","66.48828125","32.502784729003906","0.8725000023841858","21.762590408325195","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","Model Poisoning","0.1955000013113022","3276.663330078125","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_232257","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:23:54.000Z","861","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146546","","","","","","","","","","","","","21.5595703125","38.11676406860352","0.715833306312561","48.358585357666016","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","No Attack","0.09449999779462814","2425.6025390625","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_231948","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:20:22.000Z","616","","salt","0","0","0","0","true","FedAvg","MNIST","MLP","127.0.0.146540","","","","","","","","","","","","","6.177734375","40.95648956298828","0.8141666650772095","43.610633850097656","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","Model Poisoning","0.08649999648332596","2856.480224609375","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_231948","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:20:19.000Z","620","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146544","","","","","","","","","","","","","41.5185546875","44.05208206176758","0.8566666841506958","23.80419921875","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","Model Poisoning","0.09000000357627869","2768.092529296875","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_231948","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:20:19.000Z","619","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146543","","","","","","","","","","","","","19.68359375","49.89011764526367","0.824999988079071","41.49980163574219","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","Model Poisoning","0.0885000005364418","2509.21240234375","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_231948","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:20:18.000Z","621","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146542","","","","","","","","","","","","","20.3876953125","51.07391357421875","0.6333333253860474","107.67756652832033","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
