"Name","State","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","adversarial_args.attack_env.attack","adversarial_args.attack_env.targeted","adversarial_args.attacks","adversarial_args.is_iid","adversarial_args.noise_type","adversarial_args.poisoned_node_percent","adversarial_args.poisoned_ratio","adversarial_args.poisoned_sample_percent","adversarial_args.target_changed_label","adversarial_args.target_label","adversarial_args.targeted","aggregator_args.algorithm","attack_env.attack","attack_env.targeted","data_args.dataset","data_args.is_iid","model_args.model","network_args","aggregator_args.sentinel_loss_threshold","adversarial_args.attack_env.noise_type","adversarial_args.attack_env.poisoned_node_percent","adversarial_args.attack_env.poisoned_ratio","adversarial_args.attack_env.poisoned_sample_percent","aggregator_args.sentinelglobal_active_round","attack_env.noise_type","attack_env.poisoned_node_percent","attack_env.poisoned_ratio","attack_env.poisoned_sample_percent","epoch","Test/ASR-targeted","trainer/global_step","Test/ASR-backdoor","Test/Accuracy","Test/F1Score","Test/Loss","Test/Precision","Test/Recall","TestEpoch/Accuracy","TestEpoch/F1Score","TestEpoch/Precision","TestEpoch/Recall","Round"
"participant_7","finished","-","janousy","","2023-06-18T00:20:15.000Z","1338","","7wgef60p","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N50-S30_R0_salt_20230618_001943","","2023-06-18T14:30:00.000Z","2023-06-18T00:42:33.000Z","ede9b9d5a490","","","","","","Label Flipping","false","No Attack","true","salt","50","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.946657","","salt","50","0","30","","salt","50","0","30","0","0","5030","0.002","0.8737136721611023","0.8574916124343872","0.3886203169822693","0.8732066750526428","0.8737136721611023","0.8963890671730042","0.8943902850151062","0.8966013193130493","0.8963890671730042","10"
"participant_5","finished","-","janousy","","2023-06-18T00:20:14.000Z","1341","","kc9mc6j0","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N50-S30_R0_salt_20230618_001943","","2023-06-18T14:30:00.000Z","2023-06-18T00:42:35.000Z","76bdb2cbdb91","","","","","","Label Flipping","false","Label Flipping","true","salt","50","0","0.3","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.746655","","salt","50","0","30","","salt","50","0","30","0","0","5030","0.003","0.8359294533729553","0.8155155181884766","0.48186194896698","0.8299193978309631","0.8359294533729553","0.8537493348121643","0.8510037064552307","0.8525248765945435","0.8537493348121643","10"
"participant_6","finished","-","janousy","","2023-06-18T00:20:14.000Z","1338","","5w4fzugr","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N50-S30_R0_salt_20230618_001943","","2023-06-18T14:30:00.000Z","2023-06-18T00:42:32.000Z","6f3110913467","","","","","","Label Flipping","false","No Attack","true","salt","50","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.846656","","salt","50","0","30","","salt","50","0","30","0","0","5030","0.003","0.8220943808555603","0.8048284649848938","0.4446417987346649","0.8208602666854858","0.8220943808555603","0.86041259765625","0.8577888011932373","0.8587149977684021","0.86041259765625","10"
"participant_1","finished","-","janousy","","2023-06-18T00:20:14.000Z","1334","","2ssvweld","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N50-S30_R0_salt_20230618_001943","","2023-06-18T14:30:00.000Z","2023-06-18T00:42:28.000Z","e2f60c5591ce","","","","","","Label Flipping","false","No Attack","true","salt","50","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.346651","","salt","50","0","30","","salt","50","0","30","0","0","5030","0.003","0.8449283838272095","0.8316342830657959","0.4266156256198883","0.847011148929596","0.8449283838272095","0.8739919066429138","0.8750351071357727","0.8772228956222534","0.8739919066429138","10"
"participant_0","finished","-","janousy","","2023-06-17T23:58:29.000Z","1255","","8bverwzv","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N50-S50_R0_salt_20230617_235657","","2023-06-18T14:30:00.000Z","2023-06-18T00:19:24.000Z","144197e87e2f","","","","","","Label Flipping","false","Label Flipping","true","salt","50","0","0.5","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.246640","","salt","50","0","50","","salt","50","0","50","0","0","5030","0.048","0.8520892262458801","0.8354084491729736","0.6008862853050232","0.8507514595985413","0.8520892262458801","0.8817191123962402","0.8819780349731445","0.8842255473136902","0.8817191123962402","10"
"participant_9","finished","-","janousy","","2023-06-17T23:57:30.000Z","1316","","raxfgj5d","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N50-S50_R0_salt_20230617_235657","","2023-06-18T14:30:00.000Z","2023-06-18T00:19:26.000Z","4462f5a8ee0e","","","","","","Label Flipping","false","No Attack","true","salt","50","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.1146649","","salt","50","0","50","","salt","50","0","50","0","0","5030","0.043","0.8520045876502991","0.833757221698761","0.6212539076805115","0.850652813911438","0.8520045876502991","0.8628214597702026","0.8573418855667114","0.8580843806266785","0.8628214597702026","10"
"participant_4","finished","-","janousy","","2023-06-17T23:57:30.000Z","1317","","m51me7uq","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N50-S50_R0_salt_20230617_235657","","2023-06-18T14:30:00.000Z","2023-06-18T00:19:27.000Z","59add07234ef","","","","","","Label Flipping","false","No Attack","true","salt","50","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.646644","","salt","50","0","50","","salt","50","0","50","0","0","5030","0.054","0.8343663811683655","0.814693033695221","0.5711198449134827","0.8335202932357788","0.8343663811683655","0.8580383062362671","0.856429398059845","0.8581188917160034","0.8580383062362671","10"
"participant_3","finished","-","janousy","","2023-06-17T23:57:30.000Z","1316","","ht6g840w","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N50-S50_R0_salt_20230617_235657","","2023-06-18T14:30:01.000Z","2023-06-18T00:19:26.000Z","312be73adc05","","","","","","Label Flipping","false","Label Flipping","true","salt","50","0","0.5","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.546643","","salt","50","0","50","","salt","50","0","50","0","0","5030","0.045","0.8221198320388794","0.797343373298645","0.6530484557151794","0.8145200610160828","0.8221198320388794","0.8438881635665894","0.8414021134376526","0.8438236713409424","0.8438881635665894","10"
"participant_1","finished","-","janousy","","2023-06-17T23:57:30.000Z","1315","","ef4bbl6j","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N50-S50_R0_salt_20230617_235657","","2023-06-18T14:30:01.000Z","2023-06-18T00:19:25.000Z","57d4a741df17","","","","","","Label Flipping","false","No Attack","true","salt","50","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.346641","","salt","50","0","50","","salt","50","0","50","0","0","5030","0.053","0.8428930640220642","0.8266215920448303","0.5533859729766846","0.842395007610321","0.8428930640220642","0.8702179789543152","0.8704911470413208","0.8736428022384644","0.8702179789543152","10"
"participant_5","finished","-","janousy","","2023-06-17T23:57:30.000Z","1316","","2bwijzg3","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N50-S50_R0_salt_20230617_235657","","2023-06-18T14:30:01.000Z","2023-06-18T00:19:26.000Z","c46b000a3132","","","","","","Label Flipping","false","No Attack","true","salt","50","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.746645","","salt","50","0","50","","salt","50","0","50","0","0","5030","0.056","0.8282449245452881","0.8107485175132751","0.6544784307479858","0.8334255814552307","0.8282449245452881","0.8423095941543579","0.8416193127632141","0.8473323583602905","0.8423095941543579","10"
"participant_7","finished","-","janousy","","2023-06-17T23:57:29.000Z","1317","","hle6p6pb","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N50-S50_R0_salt_20230617_235657","","2023-06-18T14:30:01.000Z","2023-06-18T00:19:26.000Z","afde884e9ad0","","","","","","Label Flipping","false","Label Flipping","true","salt","50","0","0.5","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.946647","","salt","50","0","50","","salt","50","0","50","0","0","5030","0.061","0.8610253930091858","0.843774139881134","0.5898494124412537","0.8635638356208801","0.8610253930091858","0.8814721703529358","0.8808910250663757","0.8844988346099854","0.8814721703529358","10"
"participant_8","finished","-","janousy","","2023-06-17T23:57:29.000Z","1311","","ghp56olj","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N50-S50_R0_salt_20230617_235657","","2023-06-18T14:30:01.000Z","2023-06-18T00:19:20.000Z","a7b1d211d3e5","","","","","","Label Flipping","false","Label Flipping","true","salt","50","0","0.5","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.1046648","","salt","50","0","50","","salt","50","0","50","0","0","5030","0.045","0.803645670413971","0.7856361269950867","0.6190203428268433","0.801243007183075","0.803645670413971","0.8425606489181519","0.8423534631729126","0.8473660349845886","0.8425606489181519","10"
"participant_2","finished","-","janousy","","2023-06-17T23:57:29.000Z","1318","","f4v61dz3","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N50-S50_R0_salt_20230617_235657","","2023-06-18T14:30:01.000Z","2023-06-18T00:19:27.000Z","c1fcf5206192","","","","","","Label Flipping","false","No Attack","true","salt","50","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.446642","","salt","50","0","50","","salt","50","0","50","0","0","5030","0.043","0.8212674260139465","0.8062322735786438","0.5956903696060181","0.8220390677452087","0.8212674260139465","0.853285014629364","0.853233277797699","0.8544241189956665","0.853285014629364","10"
"participant_6","finished","-","janousy","","2023-06-17T23:57:29.000Z","1317","","0a0h8n4w","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N50-S50_R0_salt_20230617_235657","","2023-06-18T14:30:01.000Z","2023-06-18T00:19:26.000Z","cf343978926f","","","","","","Label Flipping","false","Label Flipping","true","salt","50","0","0.5","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.846646","","salt","50","0","50","","salt","50","0","50","0","0","5030","0.049","0.8104545474052429","0.7915138602256775","0.6261715888977051","0.8043229579925537","0.8104545474052429","0.8520081043243408","0.851250946521759","0.853115439414978","0.8520081043243408","10"
"participant_0","finished","-","janousy","","2023-06-17T23:35:42.000Z","1257","","zc1ugjfc","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N50-S100_R0_salt_20230617_233412","","2023-06-18T14:30:02.000Z","2023-06-17T23:56:39.000Z","b42ca4ef74e3","","","","","","Label Flipping","false","No Attack","true","salt","50","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.246630","","salt","50","0","100","","salt","50","0","100","0","0","5030","0.001","0.7047119140625","0.6760712265968323","1.3630127906799316","0.722946047782898","0.7047119140625","0.7287392616271973","0.7317072153091431","0.765911877155304","0.7287392616271973","10"
"participant_1","finished","-","janousy","","2023-06-17T23:34:45.000Z","1316","","15d34o74","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N50-S100_R0_salt_20230617_233412","","2023-06-18T14:30:02.000Z","2023-06-17T23:56:41.000Z","aa3ac26b16cb","","","","","","Label Flipping","false","Label Flipping","true","salt","50","0","1","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.346631","","salt","50","0","100","","salt","50","0","100","0","0","5030","0","0.5233051776885986","0.4892257452011109","1.7113476991653442","0.5518583059310913","0.5233051776885986","0.5399923920631409","0.5459809303283691","0.5951002240180969","0.5399923920631409","10"
"participant_9","finished","-","janousy","","2023-06-17T23:34:44.000Z","1316","","x2g4ou4n","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N50-S100_R0_salt_20230617_233412","","2023-06-18T14:30:02.000Z","2023-06-17T23:56:40.000Z","1e10c1cdbeaf","","","","","","Label Flipping","false","Label Flipping","true","salt","50","0","1","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.1146639","","salt","50","0","100","","salt","50","0","100","0","0","5030","0.002","0.6945431232452393","0.660938560962677","1.3573983907699585","0.7081195712089539","0.6945431232452393","0.705965518951416","0.702515184879303","0.7364248037338257","0.705965518951416","10"
"participant_6","finished","-","janousy","","2023-06-17T23:34:44.000Z","1316","","v3ey5vso","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N50-S100_R0_salt_20230617_233412","","2023-06-18T14:30:02.000Z","2023-06-17T23:56:40.000Z","1765af237b99","","","","","","Label Flipping","false","Label Flipping","true","salt","50","0","1","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.846636","","salt","50","0","100","","salt","50","0","100","0","0","5030","0.001","0.69676274061203","0.6577497124671936","1.36004638671875","0.6845698356628418","0.69676274061203","0.7237036228179932","0.7161943316459656","0.7376312017440796","0.7237036228179932","10"
"participant_7","finished","-","janousy","","2023-06-17T23:34:44.000Z","1316","","tgiemn56","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N50-S100_R0_salt_20230617_233412","","2023-06-18T14:30:02.000Z","2023-06-17T23:56:40.000Z","3f5a1d92fbc8","","","","","","Label Flipping","false","No Attack","true","salt","50","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.946637","","salt","50","0","100","","salt","50","0","100","0","0.02564102564102564","5030","0","0.7137096524238586","0.6859734654426575","1.3094145059585571","0.736830472946167","0.7137096524238586","0.7374427318572998","0.7321909070014954","0.7679346799850464","0.7374427318572998","10"
"participant_8","finished","-","janousy","","2023-06-17T23:34:44.000Z","1313","","cetl2g2w","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N50-S100_R0_salt_20230617_233412","","2023-06-18T14:30:02.000Z","2023-06-17T23:56:37.000Z","6363bc3f8699","","","","","","Label Flipping","false","Label Flipping","true","salt","50","0","1","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.1046638","","salt","50","0","100","","salt","50","0","100","0","0.022727272727272728","5030","0.002","0.6744034886360168","0.6486369967460632","1.311455488204956","0.6942332983016968","0.6744034886360168","0.7174515724182129","0.7140399217605591","0.7467157244682312","0.7174515724182129","10"
"participant_3","finished","-","janousy","","2023-06-17T23:34:44.000Z","1315","","760sg7cy","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N50-S100_R0_salt_20230617_233412","","2023-06-18T14:30:02.000Z","2023-06-17T23:56:39.000Z","2618ae5c13f2","","","","","","Label Flipping","false","No Attack","true","salt","50","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.546633","","salt","50","0","100","","salt","50","0","100","0","0.010309278350515464","5030","0.001","0.6666512489318848","0.6353451609611511","1.3398358821868896","0.6757950186729431","0.6666512489318848","0.6861476898193359","0.6866233348846436","0.7175190448760986","0.6861476898193359","10"
"participant_5","finished","-","janousy","","2023-06-17T23:34:44.000Z","1317","","6ltbr8sm","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N50-S100_R0_salt_20230617_233412","","2023-06-18T14:30:02.000Z","2023-06-17T23:56:41.000Z","232ba16176c7","","","","","","Label Flipping","false","Label Flipping","true","salt","50","0","1","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.746635","","salt","50","0","100","","salt","50","0","100","0","0.03773584905660377","5030","0","0.5107719302177429","0.4729650318622589","1.7142488956451416","0.5264680981636047","0.5107719302177429","0.5253967046737671","0.5277851223945618","0.5742658376693726","0.5253967046737671","10"
"participant_2","finished","-","janousy","","2023-06-17T23:34:43.000Z","1318","","bh2g0ad8","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N50-S100_R0_salt_20230617_233412","","2023-06-18T14:30:02.000Z","2023-06-17T23:56:41.000Z","5b10dd9397b1","","","","","","Label Flipping","false","No Attack","true","salt","50","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.446632","","salt","50","0","100","","salt","50","0","100","0","0.037037037037037035","5030","0.001","0.5105875730514526","0.487677663564682","1.7152918577194214","0.5605676770210266","0.5105875730514526","0.5220336318016052","0.5289763808250427","0.5926975011825562","0.5220336318016052","10"
"participant_4","finished","-","janousy","","2023-06-17T23:34:43.000Z","1314","","9rjk4dsg","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N50-S100_R0_salt_20230617_233412","","2023-06-18T14:30:02.000Z","2023-06-17T23:56:37.000Z","2da93bf0e4ba","","","","","","Label Flipping","false","No Attack","true","salt","50","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.646634","","salt","50","0","100","","salt","50","0","100","0","0.009615384615384616","5030","0.002","0.6831527352333069","0.6575028896331787","1.3427882194519043","0.7140617966651917","0.6831527352333069","0.7099965810775757","0.7102082967758179","0.7454431653022766","0.7099965810775757","10"
"participant_0","finished","-","janousy","","2023-06-17T23:12:59.000Z","1258","","3cx37uan","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N80-S30_R0_salt_20230617_231128","","2023-06-18T14:30:02.000Z","2023-06-17T23:33:57.000Z","514b92fc844c","","","","","","Label Flipping","false","Label Flipping","true","salt","80","0","0.3","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.246620","","salt","80","0","30","","salt","80","0","30","0","0","5030","0.047","0.8486175537109375","0.8333258628845215","0.6484726071357727","0.8511085510253906","0.8486175537109375","0.8785791397094727","0.8787741661071777","0.8804469704627991","0.8785791397094727","10"
